,repo_id,commit_id,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,max_file_depth_diff,bucket
103482,immortalwrt_immortalwrt,d58a09110ccfa95f06c983fe796806f2e035c9d2,1160222240,"move old kamikaze out of trunk - will put buildroot-ng in there as soon as all the developers are ready

SVN-Revision: 4944
",af034797eeb62b62ac05442d5a688b28ccd0f16b,0,15876,0,0,15876,"0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-11.0,26
124836,scottcgi_mojoc,6a8c4388ecaadce1c433fc3cc3f669f9534e1693,1488631068,"Init commit
",4fdc362dcd53ec8dbb967e61609219a32d30ef46,270,0,0,0,270,"2,0,31,86,20,16,4,0,0,0,0,0,0,28,76,8",16,271,15.0,26
157668,karakasli_kmm-todo-app,076425443de54503eea9eb277650cfcaa59462ab,1655471645,"initial one shot commit :)
",a791dd849eee74c2546afa222bbbfd9251b6c108,162,0,0,0,162,"7,7,4,8,18,69,0,0,6,19,20,2,2,2",14,164,13.0,26
13391,dikhan_terraform-provider-openapi,3f44983b16e01b45fccd25e9ea49ab6e3e3a4534,1514470911,"Add dependency management

- Pinned down a specific version of terraform plugins and terraform
for compatibility reasons. Check the following link for more info:
	https://github.com/hashicorp/terraform/issues/15756
",05bc5f394893d3e1745cd9163e98fd7bb7dc0472,7558,1,0,0,7559,"4,23,7,0,50,623,1508,2493,1444,1193,159,64,19,2",14,7589,11.0,27
24102,dicodingacademy_a14-android-fundamental-labs,a1aed7fb0562be39410d6102b89682f67f0d9e82,1629961914,"Move From Android Jetpack to Android Fundamental
",3a3a38fb10bf263dd673d84b89d4854fcf1f3a39,499,0,0,0,499,"1,8,5,64,76,22,10,0,244,0,28,24,14,10",14,506,12.0,27
40426,sonosaurus_sonobus,c4f40e9039758d078d36e281d89a775ff47005fa,1601067197,"git subrepo clone --branch=sono https://github.com/essej/JUCE.git deps/juce

subrepo:
  subdir:   ""deps/juce""
  merged:   ""aa2fefd62""
upstream:
  origin:   ""https://github.com/essej/JUCE.git""
  branch:   ""sono""
  commit:   ""aa2fefd62""
git-subrepo:
  version:  ""0.4.1""
  origin:   ""https://github.com/ingydotnet/git-subrepo.git""
  commit:   ""a04d8c2""
",a22d7e51072dd3c4e1fe4bf2060687a3cd58be40,2911,0,0,0,2911,"4,148,7,7,186,1441,515,269,139,181,50,90,20,4,2",15,3063,13.0,27
44236,aws_amazon-freertos,5068f430f8139725a7280e936c406106d0ba8964,1511905714,"Release Version 1.0.0

Signed-off-by: Gaurav Aggarwal <aggarg@amazon.com>
",3a5fa55c87b4dcc0ce0c6a85a33d9377cb7ee8b9,1629,0,0,0,1629,"3,2,37,86,104,480,354,141,76,135,92,87,21,13,0,0",14,1631,13.0,27
49825,gravitational_gravity,ff8241d9d762babbe840fc19ca41089ae8f63a85,1535492339,"Move all OSS code to this repository.

",610d78030a5aff437969be12fd152ca334699753,5020,0,0,0,5020,"13,50,383,487,1208,1279,713,533,79,177,95,0,3,2",14,5022,13.0,27
66666,eclipse_milo,928dbc232f851bf06a40032a2fd297c5d7d8352c,1462974104,"Initial contribution
",87c851973bf188b13602d95c40f805a88eaaf0e4,940,0,0,0,940,"3,4,10,0,0,6,0,0,0,0,9,40,168,685,16,0",15,941,14.0,27
121517,getamis_eth-indexer,39c87a4824fa8b3ac08934179f32aa0a180a9fe3,1521528964,"Merge pull request #2 from maichain/task/MCHAIN-1514-implement-block-indexer

Task/mchain 1514 implement block indexer","d0c310d3cf27bf578336d949403f5e63b81e7658,c120f05cfe57937eae455c989895d37942efb838",1412,0,0,0,1412,"5,7,8,17,210,503,438,111,93,11,6,4,0,0",12,1413,11.0,27
137576,teradata_kylo,c756ee05ca82fe40ef104a66d99dfe5588a3ca61,1460766400,"jobrepo api
",5c223708115b32185aef48b9ae378cddb26dcd1f,37,0,0,0,37,"3,0,0,1,0,0,0,0,0,0,6,30,0,0,0,0,0,0,0",12,40,11.0,27
139543,mirego_trikot,a8c5804b3b5b208c37f5f3e5f0fb0903fc10ea50,1641853812,"Add 'trikot-http/' from commit 'ccddf4977b211907c54c0fc5715d1f3f001b5ad8'

git-subtree-dir: trikot-http
git-subtree-mainline: 7b2d589f06d193adaed33309292af17e8cd81f3e
git-subtree-split: ccddf4977b211907c54c0fc5715d1f3f001b5ad8
","7b2d589f06d193adaed33309292af17e8cd81f3e,ccddf4977b211907c54c0fc5715d1f3f001b5ad8",55,0,0,0,55,"1,11,12,3,1,0,0,4,0,12,11,1,0,0,0",12,56,11.0,27
34520,semantic-org_semantic-ui,58d39d258a2b31c9accc604afbc8a61794c5b12e,1367442340,"Fixes issue with accidental submodule


Former-commit-id: f2f2fbf22402b7bf2a808dbad20619cb212ee9ef
Former-commit-id: 1e28dcc450e2333906f61d603c1d5b1339a419e0",c42dd056e648fbf81e01d3a95b8c32f9eaf25ac2,10446,4,0,0,10450,"2,23,29,253,385,435,616,733,625,736,449,468,270,288,181,115,34,2,0,80",20,5724,15.0,28
34616,semantic-org_semantic-ui,f5b50794453904c2538cebaf426c519ded8cd9b0,1374183589,"Removes node_modules


Former-commit-id: 425cacfc58f8e441083bead94999fdd53814f1cc
Former-commit-id: bb9de770fa00905f18f5c8d6a199b8c9c52ae287",0e0c721647151c40539a2d7634869a6fcfa3ebbe,0,12402,0,0,12402,"4,10,66,183,62,58,333,12,0,0,0,0,0,0,0,0,0,0,0,0",8,728,-11.0,28
70796,geekaurora_swiftwebimage,6d245e0e0b304ff5dda5421945830b6ece691966,1564065786,"[Framework] Embed CZWebImage
",6a922484ad80b06555dc75dc70539b1cae93dcc0,126,0,0,0,126,"3,0,6,1,0,9,7,10,6,9,26,30,19,1",14,127,13.0,28
123975,mas-cli_mas,49a17840eecbd9766ded52d44284f1162e905edf,1538442813,"Merge pull request #169 from tonyarnold/carthage

Use Carthage rather than CocoaPods to manage dependencies","ffe4c1a5970b5e695b36e284daff2a3c3053c441,e7b4b48b06eb228073f9aeb2e031ed6c9235877a",1189,2,3,0,1194,"16,24,19,84,28,152,205,87,276,169,54,138,9,9,4",15,1274,11.0,28
124012,mas-cli_mas,edb2157f2f6e869096c0c53ecf0ad7d8a5a8b57b,1616982718,"Merge pull request #341 from chris-araman/carthage

📦 Remove sources of Carthage dependencies","cf9ec2772b6dc7a601c96c64259fcf16f6509adc,09055a929d0b3f752ffcfef48a385e890e34c395",0,1186,0,0,1186,"25,37,124,21,0,0,0,0,0,0,0,0,0,0,0",4,207,-11.0,28
153270,cocos2dxna_cocos2d-xna,9805028be4eab89a0aab28b73e0e4287bed8490d,1351638340,"initial commit of verison 2.0.3

this is the original source from Gena Minchuk with changes to support
additional features and label loading.
",a3d1e8406c1db59cd7ced131f82d45a1f8d3c5b5,3394,0,0,0,3394,"7,15,127,570,111,554,212,38,42,7,10,7",12,1700,11.0,28
155919,lukoh_lukohsplash,d95565cd72014e1e73ff736d18049a732e12913f,1627820199,"First commit
",6324b2b5a8831176be83ee7e2f7e1650fa17a39f,225,0,0,0,225,"1,3,0,1,0,71,0,2,17,33,38,43,14,3",14,226,13.0,28
163598,springside_springside4,2e41a206c204e32de1deb2c86c60699d3202c13c,1329996714,"migrate from svn
",71ee99d51501b86a350bff5928fcf48cd6ac3182,397,0,0,0,397,"5,0,17,34,20,47,37,18,34,37,70,66,11,2,0,0",14,398,13.0,28
2984,iamr0s_installerx,cc176d657134166c54a011747c4cf2906f4b3bd2,1679735226,"first commit
",550f3043164c1fa59625ff25d71ad6dc71944935,331,0,0,0,331,"7,5,2,3,0,78,4,18,11,8,48,50,47,28,23",15,332,14.0,29
12235,shopify_handy,a58dc0b9e09a32304154a9b78e00296c708da4f0,1672850557,"Create Unity project
",3cb984b06df126965a61a6be73a1945f3e4ed132,6318,0,0,0,6318,"3,2,40,45,128,733,1105,2578,831,578,205,62,12",13,6322,11.0,29
17670,prateek147_dvia-v2,08a3e8f005bdfc54965dedf166e626da498b7475,1518306971,"Added basic code in Swift from previous version
",5bbd62aca29c61488c661079b4d2ad1f9b3f774a,1194,0,1,0,1195,"1,2,8,25,286,233,254,208,147,17,6,9",12,1196,11.0,29
31547,wildhoney_reactshadow,4cde767d3519701e5f664216471289d140095d9a,1423756310,"Initialised npm
",c0ad5a66431172e0de668f3d5a34384179638902,1233,0,0,0,1233,"2,9,14,14,216,51,220,94,210,37,152,35,81,45,42,11,1",17,1234,16.0,29
31548,wildhoney_reactshadow,b7a0220739873a0b5edfb8cadc6145863fbdfac8,1423756522,"Added .gitignore
",4cde767d3519701e5f664216471289d140095d9a,1,1218,2,0,1221,"3,9,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0",3,17,-14.0,29
33275,diogomrsilva_websitesvulnerabletossti,aee5e239cc0e1036831134c4ad254470592d6098,1520334583,"Include the first websites in the repository.
",fab2837fec578a473d7580286c231f238fb723db,1420,0,0,0,1420,"2,0,89,92,19,21,404,27,210,116,87,196,156,2",14,1421,13.0,29
74688,o2oa_o2oa,0409c56dd30d3e97a5b200aa036f4405a5aa547a,1535990164,"删除老版本
",6240d64be738d0b1b7e098c05a310f86e00ace3d,0,19889,0,0,19889,"3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2,4,-12.0,29
74689,o2oa_o2oa,2b1658159492dea456b668c1f22362d822218f72,1535992037,"增加新版本
",0409c56dd30d3e97a5b200aa036f4405a5aa547a,21342,0,0,0,21342,"3,5,229,1064,1062,1804,5907,3868,2220,1599,2704,857,24,0,0,0,0",13,21346,11.0,29
84163,lovasoa_whitebophir,778b3afd338a8e10d6745f7a39b8d4a80b6fa026,1377625429,"Initial commit
",6bab24c8f449cd4213e9e29ce89a759fa2db5a91,521,0,0,0,521,"8,0,8,13,34,55,59,86,61,8,83,13,96",13,524,12.0,29
84165,lovasoa_whitebophir,5775cc1888deb2b9bb9b962c3a61cfb60cb4238c,1377632639,"Don't track node_modules with git
",ede5d23b21795c2afb399a2f5415940e5d31bbd1,0,516,0,0,516,"7,0,0,0,0,0,0,0,0,0,0,0,0",1,7,-12.0,29
87663,sefaria_sefaria-project,85a8f6bd80c9edfccf9b5c8674165f288f8e8da2,1455580522,"Use Babel to comple JSX
",9571797f9a9e62d8aa1ad3c9b001ecdd8e4c4b02,44086,0,0,0,44086,"10,158,367,107,134,246,884,3196,4475,15726,12005,6324,1132,248,474,8,196,0,32",19,45722,11.0,29
87667,sefaria_sefaria-project,793b5bffc77d27fdc965a50f31f632d4adb5cca4,1459323864,"Merge branch 'master' into pull_205
","c6820a32220d0ebc2f32ef3f093f1aaaea03d3e4,e63a5ea668df512df9abe1795eb88fb35c6da1a1",11,44095,0,0,44106,"11,161,365,107,54,199,647,103,0,0,0,0,0,0,0,0,0,0,0",8,1647,-11.0,29
24363,spartanb312_epsilon,0ed8952ec69e8ad6791d26ffbfd607362cecf6a7,1674838502,"MEME
",15cdba5ece61a1bb669577f4841f756220d7e9d7,634,1,0,0,635,"8,6,3,4,7,3,0,21,57,102,268,92,62,2",14,635,13.0,30
29442,jeecgboot_jeewx-boot,d90bdd9667d038c02857445d84780e4f8270c65b,1562936029,"jeewx-boot 1.0版本发布（微信开发平台）
",c8ab8ca77dfb529b51e36e9e348b656cadef847b,536,0,0,0,536,"1,1,2,1,0,6,0,0,127,38,186,149,26,0,0,0",13,537,12.0,30
32268,kanryu_quickviewer,de74b9c73e1b430db0d1b8e0c0d8a97fbf5bf4c1,1503914904,"add new Qt7z
",801c9679bbfb67ef0dd8f3b399b15f839f0c187c,1750,0,0,0,1750,"8,66,283,159,182,250,438,726,74,0,0,0,0,0,0,0,0,0,6",19,2192,15.0,30
42163,claroline_claroline,35fb45dc376326950d15d9b77fc2d64a7495021b,1459788062,"Import CoreBundle
",be156372df118a34f7b9711af687520004c89ad3,1929,0,0,0,1929,"3,0,8,322,485,502,282,212,62,47,6,2,1",13,1932,12.0,30
55318,mozilla-mobile_android-components,b6cb71df323189178ec331c473664bc19fc681c1,1521648544,"Import components into unified repository.
",2558cd1b511a8fd48abd0a50b2577efcba99d743,43,0,0,0,43,"7,0,2,8,0,4,1,5,0,10,1,3,3,0",13,44,12.0,30
65228,knative_eventing,9b0495c6f81dba5c858b2c0e15907a16cafaeb2e,1520976370,"first release (#1)

LGTM",d0c906362856fbe046fb30a0c5e72567c6c2f778,3349,0,0,0,3349,"17,3,22,98,762,1416,599,333,49,23,12,18,0",12,3352,11.0,30
71189,sergpetrov_telegraph-android,735e5b6ec97b744cd2add5bb869971f2477989ab,1578248083,"Initial project commit
",78d1108b5b3beb03d17fc354c28e2b8618437542,997,0,0,0,997,"10,17,22,8,7,353,190,26,105,167,65,23,0,3,3",15,999,14.0,30
75168,peak_s5cmd,4d5c6277810b0964c6827f3c3f0e75a72cf53b6c,1479207117,"Add vendor dir
",86dfcf2309631ae8b0a52bc9b2b5384adc9cd026,798,0,0,0,798,"8,1,1,0,32,104,386,162,84,17,0,0,10,3",14,808,11.0,30
76774,boostcampwm2023_and06-nibobnebob,4d251e8765964178f4984dc7e7a0e73deba546fd,1701354177,"Merge pull request #182 from boostcampwm2023/release

[1.0.0 버전 배포] MVP 버전 ","8e7a5a335f3069afd257c8324ac40e6c0a5e5cab,5793c639743639865cc25545279de18ffd7ea85c",359,0,0,0,359,"2,22,21,30,16,0,130,0,2,5,43,23,14,53,1",15,362,12.0,30
85606,arm-software_cmsis-freertos,9c5c3a1ba3677e40ab0388fd8b05d9d0cf00a49a,1485345832,"Initial commit
",d75f0ce0d2b2a78e6bff14f6209987c7958e508d,10725,0,0,0,10725,"6,11,1152,2232,2323,1487,993,1508,293,196,458,68,1",13,10728,12.0,30
87509,apache_servicecomb-service-center,2d1db4c11557bd0f60dfc74f0ea7894d8e6a258a,1495161788,"Merge pull request #1 from TankTian/master

Initial Commit","94f0d69c2598f33a2502b8f9c9a3311ee7251c9d,268595de83b6589fb258246d616dd21cc6ee5918",2813,0,0,0,2813,"4,24,86,86,335,839,451,255,114,246,366,7,0,1",14,2814,13.0,30
93498,continuouspipe_continuouspipe,f3b59423713996fb142335bd3e033d13dc7e22a1,1495114210,"Merge pull request #7 from continuouspipe/glide-fixes

Glide fixes","21b9bf19fc31d558e6e37e40daeaf2c5a0676734,cd5b69784c93f6d772b35e3e36a7c1855b4bd803",19605,0,0,0,19605,"1,7,9,1,95,879,3545,3719,3683,2412,1982,1357,1208,624,95,5,1",17,19623,13.0,30
104993,afoxer-com_rsbind,62d6b6c9ca70112b282e25e98605a42e784d8aa2,1552144616,"init the project.
",02d50ce59e0cc01b65065210c88b89276e6fb74d,213,0,0,0,213,"5,25,34,76,33,18,12,3,0,6,1,1",12,214,11.0,30
107444,godfather1103_p3c,a375ac4796bffc910419f806b5305164fe6fe888,1507910380,"Source code
",f1e233110392cd25a73d2b788de6222d899e5002,608,0,0,0,608,"4,13,12,17,12,0,27,3,1,6,59,34,68,51",14,307,13.0,30
127681,rwaldron_johnny-five,fd4bb80c0b4b7310c67b0524b65a2e80ff034b35,1333900429,"Remove node_modules from gitignore; ship primary deps
",081b962bbbdf358e4dd25ebbc80e2bac12cf3882,915,0,0,0,915,"6,6,26,41,141,121,146,170,136,56,33,29,5,11",14,927,12.0,30
127685,rwaldron_johnny-five,57000b5bbf0b1ffea732efaf2d30ed3ad3892562,1334091387,"Remove node_modules

Signed-off-by: Rick Waldron waldron.rick@gmail.com <waldron.rick@gmail.com>
",d5a4e987de087b89678ec48fb196fc5280296186,0,915,0,0,915,"6,11,0,0,0,0,0,0,0,0,0,0,0,0",2,17,-12.0,30
14108,jsonresume_resume-cli,507d8fa8c178ae1b563964fd6dd884ebc41fd64d,1403573714,"merged and fixed
","e8e5d8b663b471a8c52ab4a005c86febdb66cf77,76608e4b41c0d6016cf483c9c8ebde76fa398f73",4,1854,2,0,1860,"13,6,0,0,0,0,0,0,0,0,0,0,0,0,0",2,19,-13.0,31
31091,exercism_javascript,593004e3394b7eb65f143fa7fafc51021d985553,1401311017,"Merge pull request #2 from wilmoore/palindrome-products

First Stable Revision.
","95af1469d8fa2d6b266ec3c46e30d59ce3c0fbe5,430422c3356dfbf15684bd94bb40aaf50b0d2b5d",689,0,0,0,689,"7,2,19,64,167,124,127,54,50,42,16,5,10,5,0,0,0",14,692,13.0,31
31098,exercism_javascript,2e444c40dc8634c1f48a1c1538b149f14d3c7c16,1437521653,"Merge pull request #16 from rchavarria/ignore-node_modules

Ignore node_modules folder","96d33c2aee802fece237a3ef68ea3142e4d715fb,8f2f408281dd31c081613f1bd0d5350c967d88b9",0,3203,0,0,3203,"10,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",2,21,-15.0,31
39087,hypercubesoft_hckalmanfilter,937d234a19e19cbca8fe0bdfbe2716534680afd6,1502099280,"Initial version
",90df0f22557464c8182104d6b0e96a8ee2342eb5,830,0,0,0,830,"3,3,7,17,97,42,142,175,78,67,95,63,42",13,831,12.0,31
57814,cragongame_casinosclient,2a13702527f7f57c4ceb0f5baf9c7a7d49601942,1537432922,"客户端全部源代码首次提交。
",61f9e2d4784bd65aa527c31e900c3827d86f08bd,94754,0,0,0,94754,"4,45,396,2016,18031,9797,3390,37167,20663,2304,535,407,2,0,0,0",13,94757,12.0,31
58661,jethrocarr_namedmanager,7e7dfb971ce2f6c009ed77f8ecb12cadf833a5be,1382798852,"Included Amazon AWS SDK
",998b669dbe1d2b5579a2ee5f5261d3be111429b0,1244,0,0,0,1244,"2,42,53,45,1,3,167,907,79,18,32,11,9,9,4,4",16,1386,12.0,31
65305,weolar_miniblink49,3a0b2b569939f930d594093bef2bdf4fe2c08497,1474982641,"Merge pull request #1 from zero-ui/master

commit","c60de4db1df18de08492207d615e8fcefea9633c,0b86fbb91d344e30547dd7ba311f5479fe563bfb",25369,0,0,0,25369,"2,337,1231,4980,5964,8891,2829,1005,76,13,10,23,10",13,25371,12.0,31
77908,azat-co_practicalnode,69313defa5bb770ff2fc6e183519d63911cc98df,1499927444,"add 1st edition, move code into Code
",d53d5a756a3be92b15e9d4c854852ca1c57c6643,0,20010,0,0,20010,"2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1,2,-16.0,31
81586,leecade_react-native-swiper,e1dcad275eeed1b20f57278123406fb8e84c7772,1429723894,"first ci
",c68fc5585825ce33a23c60cb42ce0f4c2ab3aaba,2995,0,0,0,2995,"6,5,12,9,20,418,374,593,571,419,220,186,90,57,16,3",16,2999,15.0,31
89895,likeshop-github_likeshop,0f23d343cb527a6bf67201b9936202c0ddd0c908,1629710912,"likeshop单商户开源商城系统，企业版重磅开源，免费商用！
",67fbc9a335e847cd0a03864535f3c578f68d608d,4864,0,0,0,4864,"3,24,62,240,926,1206,605,911,248,377,100,9,23,43,67,21",16,4865,15.0,31
103529,shaka-project_shaka-packager,0f24c7f9ac0002f0c7eb789bb1241167101d6898,1379986634,"Start with media/mp4, media/webm and base codes from Chromium.
",1205b85f3edb18aef958624553a5b45e6f74c346,3375,1,0,0,3376,"0,362,1502,880,387,155,37,33,0,3,13,3,0,0,0",12,3375,11.0,31
107125,humanmade_s3-uploads,7865014843e0016b3f85483e08b3895e40992a51,1384996350,"added aws sdk
",f9a1a8e0da00f1f70bc6413345e88cd45a22ebb5,1304,0,0,0,1304,"1,4,3,3,168,964,79,18,32,11,9,9,4,4",14,1309,12.0,31
108317,itheima1_blockchain,104cc7de8f6b901381691908e3bdb60b7af4d052,1526379975,"黑马程序员, 为千万人少走弯路而讲课
",c237208929c88ba920786b3255abb99504364f02,1000,0,0,0,1000,"3,2,24,22,36,55,83,302,188,39,50,143,56",13,1003,12.0,31
116998,devrath_kotlinalchemy,60c6c18463b44c1cde4827e3be1904d1f2a5de8e,1613449410,"added code
",ad0d256421fc531be0b336fd3a43f0d42bebf3c8,226,0,0,0,226,"7,7,2,1,0,43,0,4,14,27,103,20,0,0,0,0,0,0",12,228,11.0,31
125717,pablokbs_peladonerd,f174bd5aeb477f55bdb5e6aaca140a88a0e00901,1563941937,"Agregando Docker Ninja 5
",b612b7c20a7eff39066172eb3d0fe5278ded975a,27,0,0,0,27,"2,2,202,41,6,0,1,0,0,0,3,2,2,0,1",15,262,11.0,31
125825,r0ysue_androidfridabeginnersbook,716779a4299207e27d74e470a8a723a3c10c5f37,1629958185,"発売コミット
",1fbc88061bc554077e79351748ca35edc53473d8,7476,0,0,0,7476,"1,81,66,182,46,44,31,2998,360,1624,1854,148,38,4",14,7477,13.0,31
133210,besley_slickflow,b6b43c94df8a1cd7635cd33bd158a2f48846b841,1420449423,"first version
",274a057142cc4cae3c2c014daa07ca64032f663d,3153,0,0,0,3153,"2,3,92,449,347,587,516,370,211,487,47,44,0",12,3155,11.0,31
133276,besley_slickflow,71a36577d18e97764ba4bb2c4a51cce3dc0769d7,1657841102,"slickflow product has been upgraded to BPMN2
",bfa664fda90d94847303272cbd02952dd8bab0d7,0,3739,0,0,3739,"1,0,0,0,0,0,0,0,0,0,0,0,0",1,1,-12.0,31
13872,ligato_vpp-agent,586ea16fce07079d3a0cabed42649ba445821b0f,1500299851,"Initial commit
",84419acfef6357411c1b58731a3163a0bc89ef53,1553,0,0,0,1553,"7,5,3,20,89,882,363,154,24,1,3,3,0,0",12,1554,11.0,32
19146,huangjian888_jeeweb-mybatis-springboot,eeba1793e160f1a02b9bd5096a1cee951a87ee32,1535010304,"init
",9901dabb7a568bd42fa96fb9389d732db8412843,1847,0,0,0,1847,"8,2,1,7,5,10,164,335,773,395,103,39,7,1,0,0",14,1850,13.0,32
23156,veliovgroup_meteor-files,e0c685ffcd9fdcb556e6fdc9edab4f9e82f0242d,1459996962,"Keep node_modules for ./build
",2a738e7d5fb5a2a77b60db35c9ce6435d5982d05,12877,0,0,0,12877,"8,9,20,638,386,215,43,17,47,204,109,807,735,1899,2028,1546,1503,1442,999,228,11,70,9,38,2,29,0,8",28,13050,20.0,32
23157,veliovgroup_meteor-files,538320b98de8270bd42d86b1ca5b99c304c7cfef,1459999027,"Move build do separate repository
",5503a468cb6f60ec6f5aeb0d4fbd2e0c7e815412,0,13019,0,0,13019,"6,2,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,31,-24.0,32
25636,bhdresh_dejavu,6a3844ec3b02eab7b27bdaf9397f68e2547e0546,1625503979,"Console codebase
",bbf2648ed05266e3512a9fab68d384cb898ac1ae,7284,0,0,0,7284,"0,0,49,20,5,421,1551,1735,3145,304,52,2",12,7284,12.0,32
31205,pantheon-systems_solr-power,510a27a02907bc3b6ff41f94c51a207c10d8eb9f,1425594013,"Merge pull request #1 from calevans/master

Moving the code into the repo","6c1ebb0055174bf7d200288c42a3f2d9ed9f2ef5,355ec725d0ae8ba35ee61371dd0bfaacb2ae5fd1",451,0,0,0,451,"6,5,6,8,65,2,24,66,95,95,68,12",12,452,11.0,32
45211,gridprotectionalliance_go2cs,41aac59c35b4d7fe73a335767bf3b205c98d96fe,1602134404,"Re-ran Go source conversion for v1.15.2
",d34c1261f0c0b1aecce0d1f7a939dee29bbd4b29,5368,459,522,373,6722,"3,11,564,4033,2486,989,1676,442,2774,369,147,110,11,39,1,50,3,2,1,39,1,1,9,1,0,0,1,1,1",29,13765,17.0,32
58346,metal3-io_cluster-api-provider-metal3,4404747a0367c33a9d01a0ba74951c3462aeeff0,1548710659,"Add scaffolding generated by kubebuilder.
",0d50d4b243ced9daf68b3ae1e770e38b95225921,7553,0,0,0,7553,"8,2,14,234,917,2461,1819,1037,634,202,100,86,5,5,5,3,10,14",18,7556,17.0,32
58380,metal3-io_cluster-api-provider-metal3,1a987d9639d0c946125fb4c929c235a9cb4e7121,1576090146,"Merge pull request #205 from metal3-io/v1alpha2

Merging v1alpha2 into master","db27fdf754d4ffb111d0d3abe8958fb862b3dd5c,503b625d447be3138a4c9232977e608ac9df7dad",90,8349,16,2,8457,"11,34,74,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0",4,131,-14.0,32
71613,matecat_matecat,1e9d2a11887908199b9137fab61d317f59426cd0,1403616532,"add grunt configuration
",1c202087ffaa95853bee3d934b8dc5dbca5dd835,2842,0,0,0,2842,"5,13,326,174,339,79,273,292,465,397,312,237,303,145,82,85,34,30,18,32,2,0,80",23,3723,16.0,32
71710,matecat_matecat,a28e09276efb4fbf891ed0fa1e7df796678b841a,1439388129,"Merge branch 'master' into open-matecat
","c440f5c59e38e6b68a1eac67a2096ba92db1dff0,957cfb2667364bed19b769734e68544c6a5bc41e",34,2844,1,0,2879,"10,30,403,266,288,267,71,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",8,1342,-15.0,32
91924,nwjs_nw.js,5ef29d52a61621d64aa3667da9f9663da5408895,1445490766,"[test] remote/tar
",4b6b5a5a3f36917eb45e29601647d149fa7bcadb,188,0,0,0,188,"7,91,247,579,215,43,27,17,28,19,18,11,9,18,1,13,2,12,3",19,1360,13.0,32
92851,kubernetes-sigs_cluster-capacity,e8c3102cf22d1bb1c6fa8ed902357310e274d74c,1475754795,"Merge with upstream
","413aa8fb2e7413664bc03db8017f02464a0820a3,2418fb7b33fe9a952ec015a6bc9d51c531a31707",16077,0,1,0,16078,"3,2,3,48,883,2914,3141,2799,2523,1208,829,675,509,502,50,1,0,0,0,0",16,16090,11.0,32
109658,ymm-tech_thresh,cfc8f267847e6b32ec39642170c622bdb5730c86,1609316152,"init thresh
",a3b34b8cb73debb828d8b20beb79c09ece99b9c9,14463,0,0,0,14463,"10,51,55,81,3578,4433,4476,1365,323,64,15,13",12,14464,11.0,32
112926,joomlatools_joomlatools-vagrant,85c8fab8dca46c17bf7113d13f9639125a3112a7,1374765223,"Remove old version
",a8501756106b8d861a7516a30103e016f1539957,0,313,0,0,313,"0,0,0,0,0,0,0,0,0,0,0,0,0",0,0,-13.0,32
140879,ismartcoding_plain-app,cb5e99f6eb9769e68084097c1cfe195e637bb3d6,1681191285,"Version 1.0
",d388fc572f02b97f6f64698343dc32b11983cd91,1033,0,0,0,1033,"9,7,2,3,3,391,0,13,217,319,68,4,0,0",12,1036,11.0,32
141358,peng-zhihui_electronbot,06ec2e469e903554eff365043074ffd80543cf67,1647124267,"Released.
",0cf42c65403906ce0b23ee2ad4f9cb283ebc8b2d,4529,0,0,0,4529,"1,1,59,71,136,206,66,605,1884,809,263,337,35,43,14",15,4530,14.0,32
2707,kaltura_server,8eea697e3d14f4c710cd44586a566aad68eedef6,1305216080,"git-svn-id: svn+ssh://kelev.kaltura.com/usr/local/kalsource/backend/server/trunk/core@62212 6b8eccd3-e8c5-4e7d-8186-e12b5326b719
",f8d30b8572994bc3397959e852192d04361c6b3b,0,27108,0,0,27108,"0,67,865,1061,1433,1641,2382,1467,95,25,0,0,0,0,0,0,0,0,0,0,0,0",10,9036,-12.0,33
13073,azure_azure-sdk-for-java,98b4695bf5868b546f57e30eec93ee45ac7a0009,1323488466,"Initial commit, v0.1.0 December 2011 CTP
",dc09ae2c1734f80a3aaa4bf97de70633f43b04c2,373,1,0,0,374,"3,1,3,1,5,1,1,0,79,40,212,12,15,0,0,0,0,0,0",13,373,12.0,33
28861,thinkgem_jeesite,f163d292b4bcb8c45969a1d02ad74f90c8ac3e45,1361280567,"v1
",4c776da7b83170bebd7056fccd196279ee0dc1c4,2278,0,0,0,2278,"4,5,2,5,22,65,241,311,718,682,168,17,14,28",14,2282,12.0,33
33466,mehrdadrad_mylg,d07c07897171a16bf05a65915443008b10fe6ba8,1476420240,"init angularjs2
",7fac94c905698182b12b496e2bbd2bbc81ca6a26,14938,0,1,0,14939,"5,32,3,6,7,144,1266,3271,2417,851,566,1285,828,1856,686,858,206,479,110,95,3,12",22,14986,16.0,33
