,repo_id,commit_id,commit_index,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,max_file_depth_diff,bucket
10905,k0shk0sh_fasthub,cf3a39bbcca6fdaf18d342a8812a1f47d4294377,1,1487442404,"initializing repo.
",8875f45e3864280672c621264e6abffd9392e061,526,0,0,0,526,"6,3,2,1,0,114,58,58,101,76,51,27,12,18,0",14,527,13.0,78
14073,sika-code-cloud_sika-code,2a6059b9ffeb895af84afddcbf1f195fd9afe99b,3,1514272374,dq-easy-cloud项目初始化,ab09c6ab4e76614753530bda26054e4773d7c947,70,0,0,0,70,"3,10,0,2,5,0,0,0,6,2,7,13,23,2,0,0,0,0,0",14,73,13.0,78
14166,sika-code-cloud_sika-code,931b245d3014836da01b9534c71c746cc7c1772b,192,1659110786,"重构sika
",7f22f1c27afc1140664afd10fe11f1345320ea4d,0,4670,0,0,4670,"3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1,3,-17.0,78
14167,sika-code-cloud_sika-code,9a675477b4c24051e77b8819bfda608c18a9dc55,193,1659113467,"项目初始化
",931b245d3014836da01b9534c71c746cc7c1772b,112,0,0,0,112,"5,3,0,0,5,24,0,0,3,10,46,14,5,0,0,0,0,0,0",13,115,12.0,78
20796,primefaces_primefaces,a7a5664e3c13f4c4626daf234850ebe2fde99210,0,1307220111,attempt to fix conflict,,677,0,0,0,677,"1,0,0,2,136,3,89,351,77,16,0,2",12,677,12.0,78
22263,luckybilly_smartswipe,b318dde67acb4add544131850fae827858d9465a,0,1563082929,"first commit
",,168,0,0,0,168,"10,29,2,4,0,70,0,0,6,33,14",11,168,11.0,78
27467,runtimecompiledcplusplus_runtimecompiledcplusplus,526601061cfea65a7391c64ab63fbe525875d8be,0,1308992080,"Initial Commit.
",,9247,0,0,0,9247,"0,2,68,172,474,2329,3259,1389,1254,239,51,10",12,9247,12.0,78
27496,serphacker_serposcope,6ac1c46a1732d935da64483a3b812f15d1125efc,0,1451974559,"initial commit
",,1124,0,0,0,1124,"8,9,6,0,12,25,41,138,323,297,265,0",11,1124,11.0,78
28501,geshanzsq_geshanzsq-nav,99fb86492822bd9c444e23f56718995aff6da38a,0,1609953957,"项目重新初始化
",,581,0,0,0,581,"4,20,11,19,96,154,43,0,122,99,13,0,0,0",11,581,11.0,78
29124,kareemaboelatta_social-media-app,7e6ad9e9387f5d7b4ebc00a3ce91685de8305eb8,0,1652635911,"..
",,185,0,0,0,185,"6,10,2,1,0,116,0,4,27,7,12",11,185,11.0,78
31910,dbbahnhoflive_dbbahnhoflive-android,a87cc144301ee4ace24cf2cfad24d0eafed2cb22,7,1591283084,"Community code master branch foundation
",f3faad830bcda8353582c2e2cc154f7ad2d43cd5,759,0,0,0,759,"10,3,8,0,2,3,265,0,5,135,142,148,42,0",13,763,12.0,78
32301,lp6m_yolov5s_android,46bf24531699c10f66384259bb2c6ebea95a48db,1,1629351126,"Merge pull request #3 from lp6m/dev

v1.0","3eef8890252d9a566a6ab37e1b818b4996673067,858da16850583babdc39eb142b7b06b4d1813f0b",86,0,0,0,86,"3,17,8,11,2,1,2,27,0,7,6,3",12,87,11.0,78
43084,amrabdelhameed_nytimesmostpopulararticles,b80b541206d8d7dda0203f2ae52e08d232b7dcf3,0,1580748268,"Initial commit
",,118,0,0,0,118,"6,6,4,1,0,39,0,4,13,16,28,1",12,118,12.0,78
43428,google_agi,b1733c6bd337e1121973106b3cdb16c550e815b6,0,1487698505,"Initial commit of GAPID project
",,3801,0,0,0,3801,"8,43,611,997,1001,763,114,136,125,0,3",11,3801,11.0,78
45425,newbiechen1024_novelreader,f1dafb33fc62a596c3c435f23e5ff3dc249c0ec2,0,1492498428,"finish_community_fragment
",,124,0,0,0,124,"6,9,5,15,0,62,0,0,4,8,14,1",12,124,12.0,78
47536,pmq20_node-packer,cf12f188bd7625e842259fed320370f23d3d3155,1,1476284382,"Import node-v6.7.0
",463991f951c3daa6f3e75c7ef1044de723105d4a,11226,0,0,0,11226,"3,0,19,226,1963,902,3132,2450,673,196,290,71,328,58,138,112,282,284,102,0",19,11229,18.0,78
47623,pmq20_node-packer,e8f36f80b733b1db9897e42b9e2249dd335c7810,638,1500519414,"remove  and
",2bf2eb1820cc8baa955ce46528e6991da35f5d7a,0,4160,0,0,4160,"8,23,227,2253,1030,2548,2024,150,10,0,0,0,0,0,0,0,0,0,0,0",9,8273,-11.0,78
48667,joker-fu_easyphotos,89714b57c465f7e9222ee2b6104f07a50a679d76,0,1562147088,"Initial commit
",,277,0,0,0,277,"8,25,4,2,0,117,0,8,42,37,18,16",12,277,12.0,78
51456,fabricezhang_lcg,f05cbe2b37cd9e6180b7641faf4b12704cdbfa36,0,1562143094,"[Init] First commit
",,84,0,0,0,84,"6,6,2,2,0,42,0,5,9,5,7,0,0",11,84,11.0,78
56130,waitfme_coolbbsyou,10b3386108ce06398a1d37376bbdd5aa0afcd29e,0,1689579564,"Initial commit
",,88,0,0,0,88,"6,12,3,1,0,30,0,2,3,22,6,3",12,88,12.0,78
58411,liuyueyi_quick-media,9aaaa0ac073efa7f2151dcda6ce7cd66c3125cfb,0,1499947632,"完成音频转码
",,22,0,0,0,22,"4,2,0,0,2,0,0,0,0,4,7,3,0,0,0,0",12,22,12.0,78
59123,trplugins_trmenu,8a0057aaf14fd4853f0aee677bbece08c3d3a45f,0,1594013543,"v2
",,394,0,0,0,394,"7,11,16,20,10,62,100,2,13,43,66,34,10",13,394,13.0,78
59860,kodecocodes_video-jcomp-materials,fc8019ea0b2a029d34362d98fce0618afdf79a0f,1,1601810721,"Added materials
",427f54fb088981b7fd574111d9637973fc3ae13b,3461,3,0,0,3464,"3,0,210,140,70,70,0,1085,0,0,35,490,1169,192",14,3464,11.0,78
59888,microsoftgraph_msgraph-sdk-go,1dc1361dd7ea1146fb701edfa7e6dd708a89a73a,2,1634931157,"- first generation ever 🥳🥂🍾
",4243f4e16a074b0ad23039dc306964ad4f456c45,9242,0,0,0,9242,"9,105,593,1734,922,1432,769,1014,920,578,457,388,211,101,17,6,0,0,0",16,9256,13.0,78
59939,microsoftgraph_msgraph-sdk-go,1c67fd2bcb7e5901423f3acc99afd87a6043dfb4,149,1670249034,"Merge pull request #329 from microsoftgraph/v1.0/pipelinebuild/95941

Generated v1.0 models and request builders using Kiota","cbe4e601d5cec2226e74a09821de7d3a5b18f90e,ea2b7ad5f443c057ff6f727d4549b3a3e2222dd1",9557,9557,1208,0,20322,"13,15053,261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0",3,15327,-16.0,78
61109,sonyxperiadev_apkanalyser,c0a72bd130ba6806ccb1ef538da668b3cdc1c88f,0,1334322140,"first commit
",,873,0,0,0,873,"1,12,74,74,121,98,147,33,100,116,97",11,873,11.0,78
61659,aws-samples_lambda-refarch-webapp,3c739d142adaf3fbc6516d3e33ec83885370aa6e,13,1443969310,"Added source for Lambda functions
",b63610ae7f794df4f1da253b404d20110967fa05,879,0,0,0,879,"9,0,3,0,19,158,123,79,109,66,109,31,167,2,13",15,888,14.0,78
61661,aws-samples_lambda-refarch-webapp,0c494f6726e13cef8fb69c2c922fc5a1766f4bf1,18,1444051513,"Removing node_modules to avoid nesting issues
",6bbd1f8ed425094e8caa13209d1cd8d14f268dff,2,876,0,0,878,"11,0,4,0,0,0,0,0,0,0,0,0,0,0,0",3,15,-12.0,78
66509,drschlaubi_mikbot,0e7df65578855b46e0cbcf8722a0386e1d9f0f14,0,1632339392,"Initial Commit
",,52,0,0,0,52,"11,7,3,0,0,2,1,7,9,8,4,0,0",11,52,11.0,78
66726,gangjust_freedomplus,1944e6303670505ef12f4c7a4b2297d6579cd3c1,0,1678283476,"create

适配24.4.0、24.5.0
",,134,0,0,0,134,"6,13,4,3,2,39,1,18,15,21,2,7,3,0,0",13,134,13.0,78
70648,gardener_gardener,d9619d01845db8c7105d27596fdb7563158effe1,0,1516148334,"Initial version of gardener

This is the initial contribution to the Open Source Gardener project.

The following SAP developers contributed to this project until this
initial contribution was published as open source:

$ git shortlog -sn
   631  Rafael Franzke
    69  Martin Vladev
    49  Dominic Kistner
    48  Andreas Burger
     9  Christian Cwienk
     8  Prashanth
     6  Swapnil Mhamane
     4  George Kuruvilla
     4  Sebastian Stauch
     4  Vedran Lerenc
     2  Georgi Pavlov
     2  Hardik Dodiya
     2  Andreas Herz
     1  Vasu Chandrasekhara
     1  Raphael Vogel
     1  Christian Cwienk
     1  Andreas Fritzler

It is derived from the historical, SAP internal garden-operator repository
at commit 6e083ea79c1536c23d91733d2b713c55e76bc7f2.
",,5380,0,0,0,5380,"11,40,54,229,1271,1902,1217,526,102,16,5,7,0",12,5380,12.0,78
72594,adessoturkey_android-boilerplate,7cf4fbeda405789525b6241ccd0c9092b9bc2bb6,1,1609414300,"init
",ff2619766474c62fcd4fb8affd6a2cb9e6a5556e,166,0,0,0,166,"10,14,3,2,0,57,0,2,14,37,24,4",12,167,11.0,78
74235,voidnerd_mlm-solution,182da31e48aaf01883a0a008569fe8545e711ca0,0,1541772823,"index is set
",,4397,0,0,0,4397,"11,26,33,52,655,1218,1477,554,297,58,16",11,4397,11.0,78
78123,rignaneseleo_slimsocial-for-facebook,dd07ad3763dc15de8703b2121581969bcb6d0a87,7,1448121935,"First Commit
",3a2544a6190fe4b258e692762890b18f8ff360f2,966,1,0,0,967,"3,7,15,6,8,5,32,5,433,6,436,4,1,4,3",15,968,14.0,78
78126,rignaneseleo_slimsocial-for-facebook,f7a7c4e17b68be1c07e135f9aa0c72237f8e4d3a,10,1448190538,"delete the project because there are some useless files
",9561fb08292695fcce28202116558a8c60d0c895,0,1438,0,0,1438,"4,0,0,0,0,0,0,0,0,0,0,0,0,0,0",1,4,-14.0,78
80393,kevholditch_terraform-provider-kong,44ac5d4d5eba64c9670e965353b0c26a8c173c45,0,1511388626,"first commit
",,1045,0,0,0,1045,"8,23,1,3,249,265,188,15,44,170,79",11,1045,11.0,78
80701,pravega_zookeeper-operator,492922371351426d8365d97e9ccad2b3be7729e2,0,1528229222,"INITIAL COMMIT
",,5355,0,0,0,5355,"3,4,7,51,616,2045,1546,628,382,38,35",11,5355,11.0,78
80834,simplesteph_medium-blog-kafka-udemy,9c84c9f99223fa780f1e77b83ee1e2f607bc331e,0,1508843551,"blog commit
",,37,0,0,0,37,"5,5,0,0,6,2,0,1,1,1,3,13",12,37,12.0,78
83716,jetbrains_godot-support,2abc42391bcd27db1ca4bf6abee3aed07c514e12,0,1582632378,"initial commit
",,17,0,0,0,17,"4,5,0,3,0,3,0,0,0,1,1,0,0",11,17,11.0,78
93822,tencent_behaviac,2e52fd3915d3aa063f9fc1d7f76b383343189818,3,1487756832,"3.6.18
",4c8200e24cf5c63a20241b5fbdb18cb5e5daab26,3622,0,1,0,3623,"6,9,106,355,493,499,352,1145,313,208,133,4,1",13,3624,12.0,78
95599,indico_indico,9033fd434a093dfdd0fd4064035868e5535e8d5d,0,1246295669,"Import from CVS (2009-06-29).

* Marked all the files' author as 'Indico Team';
* Restructured directory tree;
* Modified setup.py;
",,3023,0,0,0,3023,"10,69,292,427,1103,254,478,179,145,12,27,27",12,3023,12.0,78
99878,eleme_lancet,aa761be93d299ef57e0388467c36084a11e735a5,0,1491977908,"Init commit
",,71,0,0,0,71,"6,8,2,0,0,0,1,0,15,9,21,6,3",13,71,13.0,78
101266,zhujiang521_playandroid,9b23282e05c98c35e46c286c93b5cd7f60fad542,0,1589940005,"Mvvm版玩安卓
",,214,0,0,0,214,"7,10,5,2,0,107,0,7,42,19,13,2",12,214,12.0,78
101395,cocos2dxna_cocos2d-xna,9805028be4eab89a0aab28b73e0e4287bed8490d,1,1351638340,"initial commit of verison 2.0.3

this is the original source from Gena Minchuk with changes to support
additional features and label loading.
",a3d1e8406c1db59cd7ced131f82d45a1f8d3c5b5,1697,0,0,0,1697,"7,15,127,570,111,554,212,38,42,7,10,7",12,1700,11.0,78
102302,open-policy-agent_kube-mgmt,f7bcd4411329c287506fb071c6363005f9eb5d92,0,1497452637,"Initial commit
",,4134,0,0,0,4134,"8,3,7,55,652,1570,1030,504,303,1,1",11,4134,11.0,78
108548,trinodb_trino,9956543e429419a268cfe20a47af7f7c47fa2398,26424,1646742785,"Add Delta Lake connector

This connecter was originally written for the Starburst Enterprise
platform.

Co-authored by various engineers at Starburst Data:

Co-authored-by: Alex Jo <alex.jo@starburstdata.com>
Co-authored-by: Piotr Findeisen <piotr.findeisen@gmail.com>
Co-authored-by: Łukasz Osipiuk <lukasz@osipiuk.net>
Co-authored-by: Alex Albu <alex.albu@starburstdata.com>
Co-authored-by: Mateusz Gajewski <mateusz.gajewski@gmail.com>
Co-authored-by: Raunaq Morarka <raunaqmorarka@gmail.com>
Co-authored-by: Ashhar Hasan <ashhar.hasan@starburstdata.com>
Co-authored-by: Michał Ślizak <michal.slizak+github@gmail.com>
Co-authored-by: Justin-Kwan <justin.kwan@starburstdata.com>
Co-authored-by: Grzegorz Kokosiński <grzegorz@starburstdata.com>
Co-authored-by: Arkadiusz Czajkowski <arek@starburstdata.com>
Co-authored-by: Konrad Dziedzic <konraddziedzic@gmail.com>
Co-authored-by: Jacob I. Komissar <jacob.komissar@starburstdata.com>
Co-authored-by: Krzysztof Sobolewski <krzysztof.sobolewski@starburstdata.com>
Co-authored-by: Marius Grama <findinpath@gmail.com>
Co-authored-by: Irek Matysiewicz <ireneusz.matysiewicz@starburstdata.com>
Co-authored-by: Krzysztof Skrzypczynski <krzysztof.skrzypczynski@starburstdata.com>
Co-authored-by: Jan Was <jan.was@starburstdata.com>
Co-authored-by: Yuya Ebihara <yuya.ebihara@starburstdata.com>
Co-authored-by: praveenkrishna <praveenkrishna@tutanota.com>
Co-authored-by: Karol Sobczak <napewnotrafi@gmail.com>
Co-authored-by: David Phillips <david@acz.org>
Co-authored-by: Sasha Sheikin <myminitrue@gmail.com>
Co-authored-by: Charles Morgan <cjmorgan2000@gmail.com>
Co-authored-by: Martin Traverso <mtraverso@gmail.com>
Co-authored-by: Jason van Zyl <jason@vanzyl.ca>
Co-authored-by: Szymon Homa <szymon.homa@starburstdata.com>
Co-authored-by: Dain Sundstrom <dain@iq80.com>
",eb377853b32e286f7c30116d4886a365de087e67,1093,0,0,0,1093,"7,14,115,33,69,629,92,240,3181,4030,1794,853,147,47,142,0,0,0,60,0,0,0,0,0,0,0,3",27,11456,13.0,78
116033,linqs_psl,d4ffb47af1dabef2d6a254231e3c37ae4672af24,0,1311972129,"Initial import.
",,333,0,0,0,333,"2,3,0,7,15,0,0,0,0,49,139,94,13,11",14,333,14.0,78
122414,devlight_cornercutlinearlayout,01bc5ab11703965e16108d3ca3dcc44f1088b7bd,0,1586446510,"first commit
",,65,0,0,0,65,"7,7,2,3,0,34,0,0,2,2,8",11,65,11.0,78
128477,wala_wala,df97f42b7eff3d1d9da92517080f1b9f5c40adf7,0,1164217126,"attempt to introduce tags and trunk


git-svn-id: https://wala.svn.sourceforge.net/svnroot/wala/trunk@490 f5eafffb-2e1d-0410-98e4-8ec43c5233c4
",,1316,0,0,0,1316,"0,6,20,14,0,0,168,485,436,153,34,0,0,0,0,0",11,1316,11.0,78
129509,davidmerfield_randomcolor,830fb666cb9e2f7e647e67e2b4ab7bbdaebfc19a,221,1524000591,"Updated demo page
",a4e4003b7cb7e0584add4767151c2cf753f5bea2,1781,2,3,0,1786,"5,2,7,42,175,371,553,357,92,154,14,11,6",13,1789,11.0,78
129539,eclipse_kura,d6c58a7acfe89ced372b953a8df8b52aa13eef3f,1,1396901043,"Initial commit of Kura codebase
",2d939e320ae481f97fd1cc28b94481f1d42e5660,1169,0,0,0,1169,"3,3,95,178,38,51,180,42,23,106,284,103,28,37,0,0,0",14,1171,13.0,78
130333,gunpowder-mc_gunpowder,6160542eb08fdf113d09c63ce393a26adfb626a6,0,1586498518,"The Great Gradle War (WIP)

Please don't use this code yet, it probably won't run since I still need to fight gradle
",,31,0,0,0,31,"8,1,2,2,0,1,0,0,0,7,10,0,0",11,31,11.0,78
132960,ntop_n2n,18cd80e35d7ede36a3beb8cdd4a4381859d5c843,21,1528894177,"Merge pull request #14 from switch-iot/pr2ntop

Add support for Android. And an Android app example.","ae815c22e2975ccaff627661d5f242764e0f8129,42632795c9b23765ebd4ea51d8965b8690dd8015",174,0,0,0,174,"39,32,20,44,48,13,3,23,0,3,17,0,3,1",14,246,11.0,78
139463,timefoldai_timefold-solver,165ea636f82213d21107f20ead7407b3582c15f9,1,1190627895,"Drools-solver moved from SourceForge into trunk, added to build process under profile ""solver""

git-svn-id: https://svn.jboss.org/repos/labs/labs/jbossrules/trunk@15325 c60d74c8-e8f6-0310-9e8f-d4a2fc68ab70
",201b34d26e015f8edf29514635e6e69ec95016c7,202,0,0,0,202,"0,1,4,2,0,33,40,0,0,8,8,62,38,6,0,0,0",14,202,14.0,78
141834,vanroy_spring-data-jest,36fac2c893df3af4d0cbb2b5b2616ef074b3554f,0,1467319111,"first commit
",,132,0,0,0,132,"5,3,0,0,5,10,5,8,9,65,16,4,2",13,132,13.0,78
144131,sockeqwe_annotationprocessing101,b72a77230a79713d2d40617c749a55ee980a8f8d,0,1420956001,"Working Processor and working sample
",,20,0,0,0,20,"0,2,8,0,0,0,0,0,0,6,4",11,20,11.0,78
148151,zhujiang521_playweather,5de136ae560d47377f3b13e8b2a4e26563a9dd56,0,1635604307,"玩天气 Initial commit
",,342,0,0,0,342,"6,7,4,1,0,305,0,5,5,6,3,0",11,342,11.0,78
149890,jboss-modules_jboss-modules,b461ffa10bf3dd3a9843670901b3787f71476d9a,1,1269633110,"Moved baileyje branch in
",6b2e53a6cc9e78ca3e4d95c74d63ec158ae26f95,52,0,1,0,53,"1,2,0,0,2,5,0,5,25,5,4,4,0,0,0",12,53,11.0,78
150098,mobiledevpro_android-kotlin-mvvm-template,7b48ba2d07024e160dfee1c005e6a454bb6cfeef,0,1508513508,"Created
",,45,0,0,0,45,"11,3,2,1,0,18,0,4,2,0,4,0",11,45,11.0,78
150149,momentum-mod_game,39ed87570bdb2f86969d4be821c94b722dc71179,0,1372285324,"First version of the SOurce SDK 2013
",,7469,0,0,0,7469,"3,0,11,637,4592,1312,318,184,216,110,0,86",12,7469,12.0,78
159198,woodpecker-ci_woodpecker,ce44ddfeca7b33fb2052002a5b1fd644ce789fe4,179,1401917138,"pushing my local branch
",040ef6f8ab15662103669ee64c12dbe73544f17e,127,716,78,0,921,"7,3,83,81,36,2,0,0,0,0,0,0,0,0,0,0,0",6,212,-11.0,78
162445,anboralabs_intellij-firebase-highlighter,2ec174abc1c94375fc4f98c9c66816754548045f,0,1601730980,"Added codebase for firebase rules plugin.
",,35,0,0,0,35,"5,4,2,0,2,0,0,0,12,8,2,0,0",11,35,11.0,78
166346,mxdldev_android-fly-materialdesign,bfdc6e415c2ff542ba52087213f4da5e72695a97,1,1534733004,"first commit
",7a7e0bb85ca3cab102c202272ab656d709fe862f,1152,0,0,0,1152,"7,81,2,25,17,722,8,131,96,36,5,23",12,1153,11.0,78
737,alexmamo_firebasesigninwithgoogle,ae7d9211f3b9eb5c22f15951966ea07c63047bf9,0,1651663413,"Initial commit.
",,55,0,0,0,55,"6,8,2,1,0,19,0,1,4,11,3",11,55,11.0,79
6765,clint22_tmdb_sample_project,7c750d94159bb1d8b0340a7432938889506cc318,0,1629455642,"initial commit
",,53,0,0,0,53,"5,7,2,1,0,21,0,3,8,4,0,2",12,53,12.0,79
9303,oceanbase_odc,a954ad34d5c934e762784c716877f18100c2ebab,2,1692295714,"ODC universe, open now (#12)

* ODC universe, open now


---------

Co-authored-by: IL MARE <yh_swjtu@163.com>
Co-authored-by: yh263208 <yh263208@oceanbase.com>
Co-authored-by: 高达 <gaoda.xy@alibaba-inc.com>",b524fe140356deb908b47fdd39c78cab10132856,3593,0,0,0,3593,"18,23,45,45,7,23,61,225,87,79,1059,1420,441,61,0,0,0,0",14,3594,13.0,79
26198,naver_naveridlogin-sdk-android,11ed3b00cac5dae81e5908561995043e5e11fae5,0,1685411505,"Project initialize
",,142,0,0,0,142,"11,7,5,2,3,38,0,4,41,29,2",11,142,11.0,79
35822,aermin_ghchat,65ef4c850004b5b21d990615b3c6585211411902,1,1528014900,"set up the scaffold
",83ec96ea22764c94b0347ac961f66b1252513cbb,16776,0,0,0,16776,"8,13,5706,4256,3607,2042,898,243,3,0,0,0,0,1,0",14,16777,13.0,79
35849,aermin_ghchat,5bad02605668703569757abeb489e5f1f6683883,31,1530195848,"remove  node_module folder in server folder
",5a9723e883296df6f17ce7f5bcca5a906f34e52e,0,5595,0,0,5595,"10,20,34,36,0,0,0,0,0,0,0,0,0,0,0",4,100,-11.0,79
39858,banzaicloud_pipeline,3b758cf03b033fad8398bf54ee7ea4eb5884254e,0,1509724562,"dep update changes
",,23953,0,0,0,23953,"9,23,8,161,1997,5603,7211,4005,2102,770,1052,813,168,12,13,6",16,23953,16.0,79
41415,hoseadev_quickmvpframe,70171ebaa6e334f41aab4141c3d4ca938864af77,0,1624863809,"First commit
",,167,0,0,0,167,"8,10,2,2,0,57,0,0,24,27,35,2",12,167,12.0,79
41425,immutability-io_vault-ethereum,4824d0057df4263f00e52b348e5edff765149f2b,35,1513896752,"Vendoring is a PIA
",d68a770dae293051250a69d12c8a42f60dc03713,0,6141,0,0,6141,"5,12,0,0,0,0,0,0,0,0,0,0,0",2,17,-11.0,79
41862,bnymellon_spring-kata,b999a210cbac345482327ec81b7f7544885a5431,1,1627933304,"First open source commit for BNY Mellon Spring and Spring Boot Katas

Signed-off-by: Chandra Guntur <chandra.guntur@bnymellon.com>
",cac4be894d760dcea6550206beab0179941e7949,202,0,0,0,202,"5,3,12,25,0,29,1,2,0,19,75,16,16",13,203,12.0,79
44342,mayabot_mynlp,9d096fce57590f28f2b7e69dd17ff2f917c03b48,1,1513091814,"初始代码，功能需要进一步完善
",8d5b900ea5bec359cec3c26e2f3b123f06392b3c,197,0,0,0,197,"8,6,1,0,1,2,1,21,68,61,21,10,0",12,200,11.0,79
47373,t8rin_kastybiy-tatar.by_hackathon,c91583f3c4b49002c8471d62fd02415394848cf3,0,1650143409,"Initial commit
",,79,0,0,0,79,"6,8,2,1,0,13,0,0,1,14,26,8",12,79,12.0,79
50491,paulcwarren_spring-content,29a97f66dc7d5571b60c5df8582ad59ea1e51f58,0,1468248889,"Initial commit
",,219,0,0,0,219,"6,47,40,8,34,4,0,0,8,29,40,3,0",12,219,12.0,79
50899,star-zero_dagashiapp,d9ceda0974b56930e88853f0952e37888b977e43,0,1599881142,"Initial commit
",,80,0,0,0,80,"8,14,5,2,0,25,0,3,2,14,5,2,0",12,80,12.0,79
51005,vegetablechicken-group_wanandroid_multi,478048263452476803cc05c509eccbfb569b0c38,0,1653722103,"[feature]完成多模块的构建
",,130,0,0,0,130,"7,22,8,5,4,47,2,5,10,16,4,0",11,130,11.0,79
55517,micromata_dave,1888acb869d52a8ce7103b9370c4507d12af00d0,76,1677743839,"Remove the vendor directory

The vendor directory ensures reproducible builds even if e.g. GitHub is
down or unreachable. However it is also dozens of MiBs that need to be
regularly updated. It is also no longer automatically used by `go`
unless in `-mod=vendor` mode.

My take on this is that anyone concerned about modules disappearing from
the ecosystem can run `go mod vendor` locally, and/or set up a module
proxy. As for reproducibility, go.sum has enough information to ensure
that builds are identical for a given Go version.
",d2b01bf5babda771bf0415aaa62d9800bd590852,0,3017,0,0,3017,"12,8,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0",4,25,-13.0,79
56668,jetstack_kube-lego,4dca80f6cfc65d2264c1379a0c756e602c9d2558,2,1457295208,"Import Godeps from https://github.com/kubernetes/contrib/tree/master/ingress
",923171062c26867c82e5591579302685850a5ba9,2076,0,0,0,2076,"6,34,1,0,0,19,307,492,549,266,71,230,139",13,2114,11.0,79
56960,mybatis-mapper_mapper,e2d7387f43c839bb777495b0c7d71e60c651aaf8,0,1609081582,"first commit
",,121,0,0,0,121,"4,10,0,0,7,1,2,21,71,3,2",11,121,11.0,79
60385,insanusmokrassar_ktgbotapi,89eda29965ea3df5b285d3e14f8f24247d64ebc5,1,1545812512,"init
",120db4c4458969f49f3de95c01cdbcb326204329,328,0,0,0,328,"9,0,2,0,0,0,0,1,21,134,125,38,0,0,0",12,330,11.0,79
60590,matthewmueller_x-ray,ea51a7fe0ecf2b7b24ec1473554f1674fb8a1288,0,1412638161,"Initial commit
",,836,0,0,0,836,"6,1,41,22,205,125,205,85,110,20,16",11,836,11.0,79
63594,google-developer-training_basic-android-kotlin-compose-training-practice-problems,e357312014b136d9c1faf1fa2df482896b87f0a8,0,1683236455,"Initial main_m3 branch commit
",,108,0,0,0,108,"4,0,0,21,9,6,3,0,53,0,3,0,9",13,108,13.0,79
65141,theapache64_twyper,b7ec01fdc350277b2540ac23d1d0ff514926caa9,0,1645376409,"🌛 first commit
",,43,0,0,0,43,"6,10,2,1,0,17,0,0,3,0,4",11,43,11.0,79
68106,ezequielmessore_app-repositories,33ba9eb165637cac671a8a6e9eff0e8a3b321ae8,0,1624315844,"Adicionando o projeto base.
",,42,0,0,0,42,"6,3,3,1,0,22,0,0,0,1,6,0",11,42,11.0,79
68144,hengle_deepnewdsforandroid,eb236732f53b2c41147ee28b616febc018f52aec,0,1561845423,"freedom first!
",,3744,0,0,0,3744,"2,2,5,812,983,299,508,796,204,128,4,0,0,1",14,3744,14.0,79
68368,prateek147_dvia-v2,08a3e8f005bdfc54965dedf166e626da498b7475,2,1518306971,"Added basic code in Swift from previous version
",5bbd62aca29c61488c661079b4d2ad1f9b3f774a,1194,0,1,0,1195,"1,2,8,25,286,233,254,208,147,17,6,9",12,1196,11.0,79
68506,tracenature_redissyncer-server,8f124a054a3cf47c5c328fae199febd217e16779,0,1609922963,"Refactoring code version commit
",,692,0,0,0,692,"2,17,1,3,6,4,54,262,298,42,3",11,692,11.0,79
72161,youseries_urule,2dcfd67bd013d9075a9d10eefe7dde7c9a3fd2b3,0,1503646122,"第一次提交
",,611,0,0,0,611,"0,8,17,0,5,16,38,7,101,259,157,3",12,611,12.0,79
72269,yuroyami_syncplay-mobile,b50aed23317ee721fa249cbe5ed253ac93a8e108,0,1710928518,"Initial compilable multiplatform commit
",,205,0,0,0,205,"9,13,7,7,22,40,0,6,65,30,6",11,205,11.0,79
72277,a1ext_labeless,bb8f6d8c3b426dc8d694b4133eb41f2c3bc48f66,0,1444060195,"Labeless v 1.0.0.7
",,5512,0,0,0,5512,"5,54,75,234,1526,3068,244,115,48,127,16",11,5512,11.0,79
72313,apereo_cas,3d3e6b51362b42603c6b7f130a3e94fb2bc75c8c,1,1279763580,"NOJIRA

3.4 maintenance branch
",b037809196cdc426d9caefe729f15471b8b528e3,593,0,0,0,593,"0,9,31,2,3,30,42,46,17,123,201,38,40,11,0,0,0,0",14,593,14.0,79
76240,restcomm_restcomm-connect,47c912db9c65b8fbc60912672e81e8c2a4a7732b,3,1346409899,"Second commit of TelScale RestComm with ATT Natural Voice integration.
",44cfe20b3fcbb04b1020331581f918894eae6783,647,0,0,0,647,"0,5,40,61,10,1,27,82,35,23,59,135,137,33,0,0",14,648,12.0,79
