,repo_id,commit_id,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,max_file_depth_diff,bucket,lang,95%,99%,99.9%,output
17043,proteowizard_pwiz,0cc4995901ddfa1ee2b3ee0f9510d55bf03ae57a,1287184946,"Skyline: Initial full-scan MS/MS filtering support
",a9f61a202ad688229ccfcecd0dcd895ff4b165e8,2,0,1,0,3,"9,59,191,1483,730,228,78,10,0,0,0,0,0,0,0,0,0,0",8,2788,-10.0,53,C#,6.0,10.0,12.0,node_modules
17044,proteowizard_pwiz,bda393f52b6a9496dd2615fbc1733442595c98d3,1287413489," - Added ability to color columns
 - Default colors can be selected before loading any files
 - Colors can be set on a per-database basis


Former-commit-id: 6cf7c8ce6200c7d1a26905368e59c93553b354cc",ef30c9567851247d1001f0c9f7a5c40ee630219f,2,0,0,0,2,"11,78,267,2616,1723,657,266,72,18,13,2,0,0,1,13,80,70,4",18,5891,10.0,53,C#,6.0,10.0,12.0,node_modules
17046,proteowizard_pwiz,504f25d11fd86d732370636927d9e0d3ce5ed0fe,1287589075,"- added a smaller source subset tarball without tests and test data
- deleted bulky BrendaTissueOBO.obo (if we ever need this again, it should be done the same way we support CVs that aren't hardcoded as enums)
",c501ba4fb5aa788485848882f5e291b25b08dcd4,0,1,0,0,1,"9,59,191,1482,730,228,78,10,0,0,0,0,0,0,0,0,0,0",8,2787,-10.0,53,C#,6.0,10.0,12.0,node_modules
17052,proteowizard_pwiz,34a2cac70b5ee15930e1775d852c8dd9ed930517,1287782595,"- added AnalysisTableForm (each analysis row expands to analysis parameters)
- added support for passing one or more files to import/merge/open from the command-line

[Spectrum Visualization]
- fixed automatic ion series picking to be more robust
- changed to reuse the same GraphPane
- added ""Show Annotation"" and ""Show Data Processing"" to the right-click menu
- added keyboard handlers: if a PSM row is selected, the Left/Right and Up/Down keys will browse through the PSM list


Former-commit-id: 3e4d378f508469bc22f2cd13a7a00b7b408c7367",71298df0940862962cf312c3272b404805ba4517,3,0,0,0,3,"11,78,267,2616,1727,657,266,72,18,13,2,0,0,1,13,80,70,4",18,5895,10.0,53,C#,6.0,10.0,12.0,node_modules
17054,proteowizard_pwiz,0a243323e0070f325d437902eb4518d6afa98e89,1288374145,"Added empty string check for taxonomy names in MascotReader
Removed extraneous DBSequence insert in MascotReader




Former-commit-id: 030688f175aa06d7960043922f42368013b83f0c",fe2fc031afaf7d255ddb3e74a53761dbb59e7289,1,0,0,0,1,"9,59,192,1489,730,228,78,10,0,0,0,0,0,0,0,0,0,0",8,2795,-10.0,53,C#,6.0,10.0,12.0,node_modules
17056,proteowizard_pwiz,b3bcf55d8c66d26f43d8ad0e7f74bec1397e712d,1288735379,"- created separate projects for Util, DataModel, and Controls; this was necessary because UserControls must be built in a different project to use them in the Designer
- moved GetBasicFilterControls() from DataFilter to IDPickerForm
- moved user settings from IDPicker to the Util project
- made Parser.Start()'s return value indicate error status
- added dormant Parser code to support incremental merging of pepXMLs into one idpDB per directory
- added output of distinct analyses to Parser.IdentifyXml
- fixed addProteinAndPeptideInstances to ignore non-AA characters in protein sequences
- fixed public access to TableExporter class
- added UserDialog class for easily making an OK/Cancel dialog out of a single control (usually a UserControl)
- added NHibernate mapping for a new QonverterSettings class which can be serialized either to a database or to user settings
- refactored Qonverter:
  * gave native code an adjustable namespace
  * moved CLI bindings to a separate file and renamed it InteropQonverter (so it doesn't overlap with a native Qonverter.dll)
  * made interface appear at a high level to be a single type; back-end will change implementations depending on QonverterMethod
  * made Qonverter.Settings set on a per-analysis basis
  * added options for score normalization and order
- added QonverterSettingsManagerForm, QonverterSettingsByAnalysisControl, and QonverterSettingsControl; user is now prompted to assign QonverterSettings for each imported analysis


Former-commit-id: 8fe81ff2aeb1b9cd39d193cdaf5c51713fc08500",b8858757dfa9bfbd4f9b39566e3b7e93563b9ff1,20,0,5,1,26,"11,78,267,2616,1745,662,266,72,18,13,2,0,0,1,13,80,70,4",18,5918,10.0,53,C#,6.0,10.0,12.0,node_modules
17063,proteowizard_pwiz,3a34297551bc9ef377a37cbffa75dce4836160ce,1289341013,"Skyline: Add Existing Experiments Tutorial test.

Former-commit-id: 80d33a9f82024c0f9b43f12c1d33a23897bf19af",77c5001151a0a9c4bba5a55cf3f6b76e47b38206,1,0,0,0,1,"9,59,192,1490,738,230,79,10,0,0,0,0,0,0,0,0,0,0",8,2807,-10.0,53,C#,6.0,10.0,12.0,node_modules
17070,proteowizard_pwiz,3f67a80790990b16d82531f7faf1f5c5322e900c,1290629341,"revise code for ScanRanker, use mean and IQR for normalization;
create adjustScanRankerScoreByGroup


Former-commit-id: f0f5d8fd98f6119b45ab52d84e59a2f06a98160e",b438bf5865a794563f980b6291e002d650628784,1,0,0,0,1,"11,78,267,2631,1952,852,272,72,18,13,2,0,0,1,13,80,70,4",18,6336,10.0,53,C#,6.0,10.0,12.0,node_modules
17071,proteowizard_pwiz,f6bc9df0f86e78ddcc0708225b52ce6c16388cc8,1290630651,"Skyline: Add UniModCompiler.

Former-commit-id: c15f44366c6c56358fa680ad6dac5c62b42e1cf1",6eba8909a4e5628dcbafdc5faa15ef0d9cebea49,9,0,0,0,9,"9,59,199,1492,754,235,80,10,0,0,0,0,0,0,0,0,0,0",8,2838,-10.0,53,C#,6.0,10.0,12.0,node_modules
17073,proteowizard_pwiz,eb82b848dc8f95c80d5322b5717a010a89dcd270,1291434469,"commit GUI/libraries folder including IDPickerWorkspace.dll, Common.dll and STL_Containers.dll


Former-commit-id: 381b77d5fcec2f8f8f31353da0c9bc54168af6ef",e2d757b7f0c207f1b7fab2bbe061fc0de9ae3291,5,0,0,0,5,"11,78,267,2674,2022,957,340,83,29,13,2,0,0,1,13,80,70,4",18,6644,10.0,53,C#,6.0,10.0,12.0,node_modules
17077,proteowizard_pwiz,7d6ef9664caa156ffcd73de1eacda4eb80dd2c16,1292291386,"Topograph: merge from topograph_preview branch.  New peak finding algorithm.

Former-commit-id: c7411efb9a50939401b02f5d72da45a9208293bc",00df913e5fb89ecc39aa7be70b2c3dd23f182eee,12,6,0,3,21,"9,59,199,1492,759,235,80,10,0,0,0,0,0,0,0,0,0,0",8,2843,-10.0,53,C#,6.0,10.0,12.0,node_modules
17078,proteowizard_pwiz,9373021d64d5f9dce801b1bfb9c086556bb31729,1292525414,"add IonMatcher code for interactive PSM validation, report XCorr



Former-commit-id: 2ad18b513054e35033240dd49491ff124472dd0f",e50286c45ff12b716ad2c4f1273d4930a1ed66a9,31,0,0,0,31,"11,78,267,2674,2023,970,357,83,29,13,2,0,0,1,13,80,70,4",18,6675,10.0,53,C#,6.0,10.0,12.0,node_modules
17083,proteowizard_pwiz,7d1fce0cabdabc0abe11548fd6608a7a854db3de,1293124185,"- changed mziddata::Enzymes::independent from string to tribool
- fixed some potentially empty elements to use a single tag <Empty/> instead of <Empty></Empty>
- fixed optional PeptideEvidence::start/end attributes to only be written when they have been set
- added Serializer_pepXML to read pepXML directly into the MzIdentML model (currently read only and still needs CV translation)


Former-commit-id: 0c94803b93e7a0a96c0ed239ce9b960479512965",32b27816527d0496787c3e27f4efb6f2985647f6,2,0,0,0,2,"9,59,199,1494,759,235,80,10,0,0,0,0,0,0,0,0,0,0",8,2845,-10.0,53,C#,6.0,10.0,12.0,node_modules
17088,proteowizard_pwiz,95f40a1578e9c2dec3f3e266f926e984b79f65da,1295025364,"General:
- Pre-loaded settings for instruments have been temporarily removed, as they were inaccurate
- Instrument templates are now stored in the database rather than a separate config file
- Documentation updated
- Organized classes into folders as appropriate
- Updated from Nhibernate 2 to Nhibernate 3, changed all database accession methods to reflect this (removing unnecessary projects from program)
- Utilized property information is now stored in separate static class, eliminating scattered copies.
- Added text prompt box to help with new functions
- Now automatically searches for the latest version of IDPicker
- Merged and updated Bumbershoot programs (reducing redundancy in libraries)
- Command line used to start program now appears in log

QueueForm:
- Recent log events added
- QueueForm Rows now primarily use HistoryItems for storing information (rather than scattered text to parse through)
- Improved display of information, particularly custom configurations

AddJobForm:
- AddJobForm now dialogue rather than separate window
- New job information retrieval functions now properly in AddJobForm
- Save as new directory option added (creates new directory in output folder at runtime for results)
- Configuration viewer set to visible by default
- Improved handling of custom configurations (including .tags and .pepXMLs)

ConfigForm:
- Config Editor- Full removed and replaced with a (significantly) more elegant implementation
- Added ability to easily import and export specific instrument templates (with new form)
- Completely new interface implementation of config editor
- Instrument load button loads instrument while changing selected item shows differences
- Decoy Prefix property added to all programs.
- ExplainUnknownMassShiftsAs moved next to mods in TagRecon mode
- Temporary configurations can now be named

In short- BumberDash is significantly smaller, much better organized, and has a few new features to boot.


Former-commit-id: 494c5ef0cd29faa3cfd4b45d5eed63b03f1cb7fb",a258d433d629bfadf9fcdeda39c1c7015aa00442,39,10,12,0,61,"11,78,267,2669,1980,914,289,72,18,13,2,0,0,1,13,80,70,4",18,6481,10.0,53,C#,6.0,10.0,12.0,node_modules
17089,proteowizard_pwiz,252b2ef17ea59e3d0e30492ca09c708387f41f86,1295378877,"- moved MZTolerance from pwiz::analysis to pwiz::chemistry


Former-commit-id: 4d9d95abdbf342102ab7fee825b6fbdc59afca2d",101e2a4b2b71bb0fabdf4a52d3cd3032e2d9b9cb,0,0,3,0,3,"9,59,199,1501,758,235,80,10,0,0,0,0,0,0,0,0,0,0",8,2851,-10.0,53,C#,6.0,10.0,12.0,node_modules
17097,proteowizard_pwiz,0fbe62d7991ec8578e19a0dc51397955bb02369a,1297286946," - Removed top buttons and added full menu
 - Report windows will no longer load until a report is loaded
 - User can now set default decoy prefix in options menu
 - User can now add and remove Qonverter settings in options menu


Former-commit-id: 0e52819c4d97c78127f2f516799efa91d9acb4da",22205411cafdaa1a0f22aa7c05334696d1354a7e,0,0,0,3,3,"11,78,267,2618,1758,662,266,72,18,13,2,0,0,1,13,80,70,4",18,5933,10.0,53,C#,6.0,10.0,12.0,node_modules
17098,proteowizard_pwiz,893022148d472ee7f473aa6389c58388d8e63128,1297973379,"- added boost.atomic and boost.lockfree, two useful header-only libraries that aren't yet officially in boost


Former-commit-id: 0f76346bc4ef1d08907b1e83ff010ad66337a944",d175f1db7ad5d6a7b38155eb3654d679dd53da09,11,0,0,0,11,"9,59,200,1513,766,241,80,10,0,0,0,0,0,0,0,0,0,0",8,2878,-10.0,53,C#,6.0,10.0,12.0,node_modules
17105,proteowizard_pwiz,2a4d59a4bdcd7b4035e503122cae89adf7488e46,1300385473," - Enabled multi-select in GroupingControlForm
 - Added icons to SpectrumTableForm


Former-commit-id: 2953282193222fe9c7917f20f73449c847a88356",cd2a003269ebf0d8c4ea164e427f59bc28ef8252,2,0,0,0,2,"11,78,267,2618,1760,662,266,72,18,13,2,0,0,1,13,80,70,4",18,5935,10.0,53,C#,6.0,10.0,12.0,node_modules
17106,proteowizard_pwiz,9c1bd2da1633d2631fab32a74590fb8b6474b99f,1300387175,"Skyline: Disallow duplicate transitions importing, inserting or pasting a transition list
- Add extension for MSe library building support
- Add images for peptide internal standards

Former-commit-id: 1fe41e421212b40644492b7254fe13ac991c2b0e",f0a30ae195e35a0ec56d43093366afd2a4e01e9e,2,0,0,0,2,"9,59,201,1518,774,254,80,10,0,0,0,0,0,0,0,0,0,0",8,2905,-10.0,53,C#,6.0,10.0,12.0,node_modules
17117,proteowizard_pwiz,7a034dd89e337b87a2d7b14ad1cabafe0b39ebce,1301430080,"- fixed DataFilter copy ctor and DataFilter.Equals
- fixed DataFilter issues with BreadCrumbControl
- renamed PeptideSpectrumMatchScores and PeptideSpectrumMatchScoreNames
- made Analysis.DateTime nullable
- ported XML parser code to C++ (bound with InteropQonverter) to improve performance and enable use of pwiz::mziddata 
- refactored separate qonverter methods into separate objects fed from the same PSM list
- added SVMQonverter to replace IDP2's Percolator code
- added customizable handling for non-score features during qonversion, e.g. charge state, terminal specificity, mass error
- changed IDP3's idpQonvert to an XML parser (a fully native command-line idpDB creator)


Former-commit-id: cb521210cc1696369f9e252fc746423196c13df8",2a4d59a4bdcd7b4035e503122cae89adf7488e46,15,0,0,0,15,"11,78,267,2618,1775,662,266,72,18,13,2,0,0,1,13,80,70,4",18,5950,10.0,53,C#,6.0,10.0,12.0,node_modules
17119,proteowizard_pwiz,2c64db2bbd9e2048dc1f2ea92fed0ccf562b3ffb,1301432185,"- moved foreach_field.hpp to the right directory


Former-commit-id: b00449623fff1e2f880b3b8f569ca723dce2203c",61f9f6169a32be02223ba93bd549359559d37611,0,0,1,0,1,"9,59,201,1518,776,255,80,10,0,0,0,0,0,0,0,0,0,0",8,2908,-10.0,53,C#,6.0,10.0,12.0,node_modules
17133,proteowizard_pwiz,43d50560d1862fa5c4a94f036ac7d86b86912d6b,1303490381,"1) Updated freicore from 101 to 135. Made associated code changes in the application
2) Updated the argument list. 
3) QuerySpectrum now skips library spectra with short sequences
4) Purging orphan results is now user-defined
5) spectraStore is moved from freicore to pepitome
6) Added new variables to config file. These variables control library spectrum cleaning, recalculation of library precursor masses, and refreshing the search results against a protein database.
7) Also added capability to produce fisher scores
8) Added new a score (kendallTau).
9) Added a new score variable to the search result that is used for sorting results
10) Cleaned the code to remove unused variables.



Former-commit-id: 7126aa24934071dfc33bf56dffadaf890978930e",482fbf36fac85d068c356f9b1aac1d376d80af2e,1,0,0,0,1,"11,78,267,2650,1953,857,272,72,18,13,2,0,0,1,13,80,70,4",18,6361,10.0,53,C#,6.0,10.0,12.0,node_modules
17134,proteowizard_pwiz,26cfa2f8bccdd38fd81bedc243db5b99ac23deb4,1304006253,"- added MSConvertGUI, a C# GUI equivalent to the command-line msconvert


Former-commit-id: 88233ac016cbd788d4085f5642f6f6694a156931",47a363e8faa28a8b5198e13a54d334f1d68c4175,66,0,0,0,66,"9,60,217,1560,805,233,72,10,0,0,0,0,0,0,0,0,0,0",8,2966,-10.0,53,C#,6.0,10.0,12.0,node_modules
17137,proteowizard_pwiz,edf2caed47f80cdcdc99be6ec2b9b714ad5849bd,1304457232,"- Added LibraryBabelFish to handle translation of spectral libraries to a sql database
- Updated Jamroot for windows MSVC compatibility
- Added sql databasing capabilities




Former-commit-id: a36450cb167243543ee80451e8994225acd1384e",03875bfaf1c6fd9ca9add271251f6fb9fb62cb7b,2,0,0,0,2,"11,78,267,2652,1953,857,272,72,18,13,2,0,0,1,13,80,70,4",18,6363,10.0,53,C#,6.0,10.0,12.0,node_modules
17138,proteowizard_pwiz,20f757a43c4c2d4e1c7cf996666b00ddd571aaa1,1304731875,"Skyline: Added functional test for import document
- Fixed file indexing in SummaryReplicateGraphPane
- Added UserSet columns to ResultsGrid
- Added LongWaitDlg to import document and improved LongWaitDlg handling in FASTA import

Former-commit-id: fcb715039464417dfd96884532312feb3dc120f2",8b37a50ab7ce0592fac83994091ffdf3d6ff8458,2,0,0,0,2,"9,60,217,1565,805,233,72,10,0,0,0,0,0,0,0,0,0,0",8,2971,-10.0,53,C#,6.0,10.0,12.0,node_modules
17140,proteowizard_pwiz,0ae2911737c47f2decd68132d293db4f99474a5b,1305060892," - Added CustomDataSourceDialog, allowing sources form multiple folders to be selected and automatically arranged into groups


Former-commit-id: b1a1c59b7c39df3bf57db47c28730e74fc7135a1",bb2b9f7ba780c4218062839738e25f3483e1edc6,28,0,0,0,28,"11,78,267,2618,1784,683,266,72,18,13,2,0,0,1,13,80,70,4",18,5980,10.0,53,C#,6.0,10.0,12.0,node_modules
17141,proteowizard_pwiz,ff697df59b8d0a7fd188d8dd3b6fabd1b1868bed,1305566875,"Added mzid Serializer for field delimited text input/output.
Added idcat for outputing id formats as a field delimited file.




Former-commit-id: 6f71744799aa521aa5d43fa00606d4f50e4e5690",1dedf0d395afbeceb5a98aca5e159c88115cbb79,1,0,0,0,1,"9,60,218,1565,808,233,72,10,0,0,0,0,0,0,0,0,0,0",8,2975,-10.0,53,C#,6.0,10.0,12.0,node_modules
17147,cofoundry-cms_cofoundry,51ea1e6926f3a5c143f54f686917ef745373879b,1473768036,"Initial commit
",c45cfb3a3a3ff0af8d4242474ca3a0c94815279f,1989,0,0,0,1989,"3,2,20,20,286,1011,164,204,220,24,36",11,1990,10.0,51,C#,6.0,10.0,12.0,node_modules
17148,proteowizard_pwiz,c14ae114ad57f1a8cf07d793486c458e83a233d1,1307125857,"- added MruDictionary
- added QueryReader and unit tests for paginating/caching NHibernate HQL and SQL queries


Former-commit-id: 56ddcf36dd6a001881c462a47be76bc129339c9e",519de52deb4b2a7d0122e0ec271200d718c170cf,3,0,0,0,3,"11,78,267,2618,1787,683,266,72,18,13,2,0,0,1,13,80,70,4",18,5983,10.0,53,C#,6.0,10.0,12.0,node_modules
17150,proteowizard_pwiz,e89b0c8fc2e690211fd381d7fbc110a56976e2f5,1307283215,"Skyline: Fix build break due to default enrichment change
- Remove mzWiff.exe, no longer necessary because of the new WIFF reader library

Former-commit-id: af9f4cafc27eb62dffcacd7544a384b609070eaf",0ff9ce7b857be0155007ce8ea1b77e9fceda6bbc,0,1,0,0,1,"9,60,214,1570,822,233,72,10,0,0,0,0,0,0,0,0,0,0",8,2990,-10.0,53,C#,6.0,10.0,12.0,node_modules
17164,proteowizard_pwiz,31c9fd26a3fb9cfeba6387121799604aab1e7ba3,1310161718,"- updated freicore external
- moved major/minor version information to Jamroot.jam
- fixed non-redistributables and boost subset generation


Former-commit-id: f73fce700162eaceeedb09c6c1ce123c47022c2b",bc996b6df4d017d160f9a006560c3f2beaffad1a,1,0,0,0,1,"11,78,267,2602,1654,637,261,72,18,13,2,0,0,1,13,80,70,4",18,5783,10.0,53,C#,6.0,10.0,12.0,node_modules
17165,proteowizard_pwiz,b82194afe36ecb6433c6081dfea67130b3c5d88e,1310319649,"Topograph: Add ""Acceptance Criteria"" dialog to allow choosing which samples to reject based on peak integration problems.
Make peak integration fill in column ""IntegrationNote""
Make retention time alignment use less memory.
Make Topograph work with new Interop.HSREADWRITELib.SxS.manifest
Speed up sorting on columns in ResultsPerReplicateForm



Former-commit-id: 84ab6a96d4007d6e19f5b2a66fc67c1efb58c33d",409f3ca89f281f4c6c2c9a58c82bd5008fb36fd0,6,0,0,0,6,"9,62,215,1586,855,236,72,10,0,0,0,0,0,0,0,0,0,0",8,3045,-10.0,53,C#,6.0,10.0,12.0,node_modules
17168,proteowizard_pwiz,8e32beb64de9b117360af0026ef2ea6e55a4a43c,1311269560,"- updated freicore external
- major refactoring and code cleanup for the version bump to 1.4 (much of it copied from MyriMatch 2.0) 
- changed a lot of config variable names to reflect some semantic changes and consistency with MyriMatch 2.0
- renamed MaxResults to MaxResultRank because the output is now based on ranks instead of the number of results
- deleted obsolete Start/EndSpectraScanNum and Start/EndProteinIndex
- renamed config variables replacing ""Sequence"" with ""Peptide"" to be more specific
- simplified names like ""MinNumTerminiCleavages"" to ""MinTerminiCleavages"" 
- added OutputFormat to control whether pepXML or mzIdentML is written
- fixed FragmentationRule only adding to the default types instead of replacing
- replaced per thread WorkerInfo with a SearchStatistics class using atomic variables to store numProteinsDigested, numComparisonsDone, etc.
- moved all method implementations from tagreconSpectrum.h to tagreconSpectrum.cpp
- fixed tagreconSpectrum::ComputeXCorr() to support all fragment types
- refactored ComputeXCorrs() to run after ExecuteSearch (for non-MPI) or after all protein batches have been processed (for MPI)
- refactored progress output to leave out the host string prefix, report a single line for all threads in a non-MPI run, and use a HH:MM:SS format for time elapsed and remaining
- added project-level <linkflags>/OPT:REF,ICF for MSVC
- moved major/minor version information to Jamroot.jam
- fixed non-redistributables and boost subset generation
- removed redundant getInterpretation()
- replaced Dynamic/StaticModSet stored in vestigial g_residueMap with ones stored in g_rtConfig
- fixed GetTagsFromSequence() to take its DigestedPeptide argument by reference and not to modify it
- cleaned up DeltaMasses code


Former-commit-id: 43eab0e8cb4bf8ebe885b0cdbb1ed352f26991a5",2bb59260dec8cea0751e72bdc26e90663cbbf5d9,1,0,0,0,1,"11,78,267,2643,1952,852,272,72,18,13,2,0,0,1,13,80,70,4",18,6348,10.0,53,C#,6.0,10.0,12.0,node_modules
