repo_id,commit_id,commit_time,message,parents,n_added,n_deleted,n_moved,n_renamed,n_struc_changes,total_files_per_level,max_file_depth,total_files,repo_id,bucket,max_file_depth_diff,95%
payara_payara,b2bbbf51196495bd65e4d956e1a1c7220ef6d3f4,1411241919,"Merge pull request #1 from smillidge/master

Initial Pull into Payara master","66a0141b66fc005f1a28da22249a181826810afa,9be318f74eadb1c54a8dd1db5bb1c33534ec3ebb",15775,0,0,0,15775,"4,3,59,763,271,415,1055,1378,608,725,3045,3307,2135,888,520,462,103,35",18,15776,payara_payara,15,17.0,15.0
ph7software_ph7-social-dating-cms,19cd665c32812f4d7d7ddef4b947d25344631897,1362183963,"Initial commit
",,2964,0,0,0,2964,"6,10,11,178,245,963,620,424,245,248,14,0,0,0,0",11,2964,ph7software_ph7-social-dating-cms,25,11.0,11.0
remind101_empire,a3a1d24a96a6a57a63ed29a82e4b771da166aa11,1423617614,Commit godeps.,1e94d95d0ae3d7978cde04d68ee09b8d2210df72,182,0,0,0,182,"5,10,6,7,0,0,81,5,72,1,0,0,0,0,0,10,13,0",17,210,remind101_empire,34,13.0,12.0
sprainkle_spring-cloud-advance,ac7d0b62385b88ffc7af17856cba057e884e1183,1558878518,"feat: add spring cloud advance common project.
",363431a91f489c6358df76b80bfb395d5d62ccc2,35,0,0,0,35,"3,1,1,0,0,1,1,0,0,0,0,0,0,12,18",15,37,sprainkle_spring-cloud-advance,0,14.0,15.0
strapdata_elassandra,b3337c312765e51cec7bde5883bbc0a08f56fb65,1265635806,"initial commit
",ec72ca8b7a115f9b2eea3c76c518062b99a1d015,1349,0,1,0,1350,"8,16,26,3,5,0,4,14,165,402,497,138,54,12,6,0,0",15,1350,strapdata_elassandra,34,14.0,15.0
ytsaurus_ytsaurus,c13be9e5b5a370c92f39d0fe79de27994d23187a,1450270142,"Add exceptions for failed operations
",b9f9c6db03b5652f78758f9acbb3f8de137e63cc,1,0,0,0,1,"0,0,8,128,2484,1597,103,36,78,50,2,3,45,126,103,0,0,14",18,4777,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,927c38cedf429cb14f0009283ad870437420cb77,1457100371,"Initial commit for python-yt packages.
",ed0eefb50eb9b900865a80394d5d2f323163c280,2,0,0,0,2,"0,0,8,130,2484,1597,103,36,78,50,2,3,45,126,103,0,0,14",18,4779,ytsaurus_ytsaurus,56,13.0,12.0
ytsaurus_ytsaurus,bf8a498e93904a16a278dc05a5bfa95981aa25bd,1457171086,"Simple examples/tests for local_yt/mapreduce-yt usage. YT-3918 YT-3916
",19c03417ef4649c588c6adcea3ad745336bd1dd6,2,0,0,0,2,"0,0,8,131,2486,1597,103,36,78,50,2,3,45,126,103,0,0,14",18,4782,ytsaurus_ytsaurus,56,13.0,12.0
ytsaurus_ytsaurus,cbce032616c53f2e9d83aceb54b6fc667472a957,1459770599,"Temporary tests with mr_utils. Copied from quality/blender/wizards_clicks and marked as FAT. Needs to exprmntr@ and devtools@-team for FAT-tests work improvement.
",3d12a2aaecfd989b01f217c35974bba487af4adc,19,0,0,0,19,"0,0,8,139,2486,1608,103,36,78,50,2,3,45,126,103,0,0,14",18,4801,ytsaurus_ytsaurus,56,13.0,12.0
ytsaurus_ytsaurus,43db614d0db2c6d7f4f126239a2ad863b00f2155,1459848395,"move yson library to proper place YT-4266
",90b436717c94ed23c9cb17e1ed1b09c2d6b3470e,0,21,0,0,21,"0,0,8,118,2487,1608,103,36,78,50,2,3,45,126,103,0,0,14",18,4781,ytsaurus_ytsaurus,56,11.0,12.0
ytsaurus_ytsaurus,5e963078db7114295bf7ca0f2df560d52938e21e,1460747260,"Added initial tests
",0f6c2170ad9a839332300e7712f49bf35303646a,25,0,0,0,25,"0,0,8,119,2498,1612,103,45,78,50,2,3,45,126,103,0,0,14",18,4806,ytsaurus_ytsaurus,56,13.0,12.0
ytsaurus_ytsaurus,cc0ae49becb5e1c8e7a661094cc1d4e2c27796cf,1461007058,"More tests
",8123a1cb5377620f1adc3696dec1bd1c703b669c,6,0,0,0,6,"0,0,8,119,2499,1612,103,50,78,50,2,3,45,126,103,0,0,14",18,4812,ytsaurus_ytsaurus,56,13.0,12.0
ytsaurus_ytsaurus,49572a76a7cbbf5ae25b84fb2e3663ee6c93f127,1462286380,"Initial commit for TTable tests. Without canondata, broken right now.
",c379a0c06abe43268041379916bbce5da328a812,1,0,0,0,1,"0,0,8,119,2500,1612,103,51,78,50,2,3,45,126,103,0,0,14",18,4814,ytsaurus_ytsaurus,56,13.0,12.0
ytsaurus_ytsaurus,2eb8ce902e7ed7e80907c9fcb58a030b813d810b,1462545419,"Some refactoring.
",b83e5752792d4a9ff237261cfc15d6187271b912,2,0,0,2,4,"0,0,8,119,2502,1612,103,51,78,50,2,3,45,126,103,0,0,14",18,4816,ytsaurus_ytsaurus,56,13.0,12.0
ytsaurus_ytsaurus,b44ce42bca4f89eef835e623b90bc3e3a2f6d65c,1509615521,Allow chaining of TKeyBase::Add method calls. ,e44a6950914ab944926e76cb0194b92aadfcb967,1,0,0,0,1,"0,0,8,179,2543,1631,124,60,113,50,2,128,110,133,103,0,0,14",18,5198,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,ebbde6a524b09cd14a764ac5c8f1872deb794aef,1512572677,"Add possibility to specify JobOnExitFunction Pull-request for branch users/ermolovd/job-on-exit-function
",6c95ab5642139fffd5d7a439801dc9fcf6b3bde1,2,0,0,0,2,"0,0,8,182,2541,1632,123,50,113,50,2,128,110,133,103,0,0,14",18,5189,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,d6d96d6c37569eb5ae554b8c206ead742fc48188,1517065294,"Forgotten file * Forgotten file
",f41a08ddd47e40e4de0c391dd19bd410eb46151f,1,0,0,0,1,"0,0,8,184,2548,1633,123,50,113,50,2,125,123,139,103,0,0,14",18,5215,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,e7b3dcb4588b9a83fbad3fd639c02b04a877172e,1517924550,"Benchmark readers Pull-request for branch users/levysotsky/benchmarks
",6d01b57e8e5c94ab81ac473baa7762fc13676b63,2,0,0,0,2,"0,0,8,184,2548,1635,123,50,113,50,2,125,123,139,103,0,0,14",18,5217,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,f655d2acdad1af99936fa49aec3b5ac0c2166b2f,1518183947,"remove deprecated code
",189818132f314203c83c81c198cb2c49ed4879e3,0,43,0,0,43,"0,0,8,183,2548,1635,122,47,113,50,2,107,110,132,103,0,0,14",18,5174,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,7df75b38f03c295cb56c08da008616dc07a744bb,1518703832,"Move skiff to mapreduce/yt Pull-request for branch users/levysotsky/move_skiff_to_mapreduce_yt
",cbf252199c1e25e78ebb439ef8cefb0cf7ea7b20,18,0,0,0,18,"0,0,8,201,2548,1635,122,47,113,50,2,107,109,132,103,0,0,14",18,5191,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,03514c885bf05dcaa1f3dc315de5a49cd34b5763,1519238043,"YT-7472; ; remove ytree/*; review:402051
",c5092bd085b98913e8f27cb61af630e61c8a2eee,0,28,0,0,28,"0,0,8,201,2548,1635,122,47,113,50,2,79,109,132,103,0,0,14",18,5163,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,c313e9b814243c4d9632883c57286b90f5e6bbfa,1519811976,"add getTabletInfos request; review:406945
",bc6b583812954c06f8a3d4cc59e52ced3daf092b,1,0,0,0,1,"0,0,8,201,2548,1635,122,47,113,50,2,77,110,132,103,0,0,14",18,5162,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,417427cf150d3493d15d7a833485b0a6fe35c256,1520251500,Lintable yt_stuff import Most tests now have to use yt_stuff only with NO_LINT - yt_stuff violates some pep/flake rules. ,7492f6b122ee97e2d3d5f0400603870398619279,1,0,0,0,1,"0,0,8,202,2548,1635,122,47,113,50,2,77,110,132,103,0,0,14",18,5163,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,5236f4387de2fa5deac0c1f8622dff78699f7efc,1521104771,"Move implementation of test old interface operations to their users Pull-request for branch users/ermolovd/move-implementation-of-old-interface-test-operations
",ca4800c59e9622920ffc513bca0304a86bfddc33,0,4,2,0,6,"0,0,8,203,2542,1640,122,47,113,50,2,77,110,132,103,0,0,14",18,5163,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,28cf3db6c7315aa94ad7a0153ad8b631245bccdc,1521566462,"Recipe for local YT
",87ca264d699a8c37cfe6ac712c93192eaa8e8501,6,0,0,0,6,"0,0,8,203,2518,1661,131,47,113,50,2,81,110,132,103,0,0,14",18,5173,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,64b198a93d2b756941a59c63f37b72c100c553cb,1521716397,"Example of reading table as file * Example of reading table as file
",f6f303eb7e99bb974b26664f45e52d8618343495,1,0,0,0,1,"0,0,8,203,2518,1662,131,47,113,50,2,81,110,132,103,0,0,14",18,5174,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,916261c5a46a39d58efd480a012b227ac291464d,1523355967,"IndexOutOfRange fixed + unittest
",2f78c47aee2358e3ef1a6820f374e66a67f3ab70,1,0,0,0,1,"0,0,8,202,2520,1662,131,47,113,50,2,84,113,132,103,0,0,14",18,5181,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,8e5c2ca6e7d5e5b28ee546b2d51f555db0a2585f,1523361816,"Simple reduce python example * Simple reduce python example
",261ecfb402e3b31722d96feb36b58825492c1397,1,0,0,0,1,"0,0,8,202,2520,1664,131,47,113,50,2,84,113,132,103,0,0,14",18,5183,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,33b6799542c33dc3fe005fe426d57ab307725a15,1524487105,"Add MaxInputTableCount constant
",c513edea216e8c2ad6c41e194c44c50907c2e600,1,0,0,0,1,"0,0,8,203,2520,1666,131,47,113,50,2,84,113,132,103,0,0,14",18,5186,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,4eb892478329e1292ae197daba31802ae3c5859e,1524560461,Use Skiff for TNode Pull-request for branch users/levysotsky/skiff_in_TNode_latest ,375092ee72a00b5026b8e3ea7b3d417411474e37,8,0,0,0,8,"0,0,8,205,2523,1668,132,47,113,50,2,84,113,132,103,0,0,14",18,5194,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,61897ec3a1d7a4a0f39d251077d723032f2fc52b,1524831370,"add recipe for 19.3 due to broken arcadia/market/feedparser/test/yatf
",707dc972b0bb999444c176aab623d861d136cfbf,1,0,0,0,1,"0,0,8,205,2524,1668,132,47,113,50,2,84,113,132,103,0,0,14",18,5195,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,1fabc465f0c587263ec3efdbbb1dc1972adf21c4,1525341782,Lazy sorting Pull-request for branch users/levysotsky/lazy_sorting ,dac3e1961d956a018dfd112cec3fd88446db5e6d,2,0,0,0,2,"0,0,8,205,2526,1668,132,47,113,50,2,84,113,132,103,0,0,14",18,5197,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,004ec01df948c4a6eb5410a522ed707d1dd9bedc,1528114243,move from yweb/antiporno/yt_tools mapreduce/yt/tools in response to https://clubs.at.yandex-team.ru/yt/2566/2572#reply-yt-2572 ,30b18001899d20db3b099e7b74145bd5a0a28ec8,4,0,0,0,4,"0,0,8,205,2527,1671,132,47,113,50,2,84,113,132,103,0,0,14",18,5201,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,1108912c7eda9dc622d5bfeaa584672e27615c59,1528371316,"Table read write python tutorial * Table read write python tutorial
",be85d4d0d6215086227e2b7fed990f669ab73654,1,0,0,0,1,"0,0,8,205,2528,1672,132,47,113,50,2,84,113,132,103,0,0,14",18,5203,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,90c16da0a371945d0d701f4431b5ac3254e586bf,1528550552,Introduce whoami method Pull-request for branch users/ermolovd/yt-whoami ,ba64e5bdeafc0d2c8519166c00cb156bac582b64,1,0,0,0,1,"0,0,8,205,2528,1673,132,47,113,50,2,84,113,132,103,0,0,14",18,5204,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,68f8baa7e7b4ebe16fd8911b0da06e190c4aca6a,1528969181,YT-8730: introduce possibility to hint operation format Pull-request for branch users/ermolovd/operation-format-hint ,90c16da0a371945d0d701f4431b5ac3254e586bf,2,0,0,0,2,"0,0,8,207,2528,1673,132,47,113,50,2,84,113,132,103,0,0,14",18,5206,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,f0306abc08ebf64bbf1c4095d3cefe41db18894d,1529301752,YT-8157: Better logging Pull-request for branch users/levysotsky/better_logging ,fa46e33cea36d71ed834a75a4497941e81b0576e,3,0,0,1,4,"0,0,8,210,2528,1673,132,47,113,50,2,84,113,132,103,0,0,14",18,5209,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,943ea8105d347b688ac89a8a1662b5d6b40ee9d7,1529426450,YT-8606: Add GetOperation method Pull-request for branch users/levysotsky/operations_api ,17abe285edf4c0531952696108d02970bbecee4b,1,0,0,0,1,"0,0,8,211,2528,1673,132,47,113,50,2,84,113,132,103,0,0,14",18,5210,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,ce46c8adcbe20215de838b4158473969876e3cec,1530091202,Extract yt_unittest_main library Pull-request for branch users/ermolovd/yt-unittest-main-library ,eb9060088e3a1897cbf900161b33fc27c1f45796,0,0,1,0,1,"0,0,8,211,2528,1673,132,47,113,50,2,84,113,132,103,0,0,14",18,5210,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,68332b68e3eb86ccc7f80a4beb4a8d66a81ce895,1531729986,YT-9025: Try to get rid of mock_client Pull-request for branch users/levysotsky/try_remove_mock_client ,b334ae221b6e4db79f286d2a683523a015f97221,0,2,0,0,2,"0,0,8,209,2530,1673,132,47,113,50,2,84,113,132,103,0,0,14",18,5210,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,f3c737cf9d5e4b10c9cba19e938424bb697c5c2e,1560798640,"Discovery implementation over YT. Note: mandatory check (NEED_CHECK) was skipped
",7dd69c851d0cf4d222982b7334d1183ea6d62844,2,0,0,0,2,"0,0,9,315,2588,1933,130,47,113,50,5,142,119,132,103,0,0,14",18,5700,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,26adce6d5985c3cd1ba77b48a4345c158d137868,1561977439,"Частичная сериализация объектов для ytclient - выгрузка в YT только тех полей, которые изменили свое значение ",79629c13b3e8f8e69a4bfdd84b9f7c2c2326c2eb,8,0,0,1,9,"0,0,9,315,2588,1933,130,47,113,50,5,150,119,132,103,0,0,14",18,5708,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,ba7b85771e996c52b2632edd074f5a7673df7f44,1564583550,"YT-10292: Work on streaming API Note: mandatory check (NEED_CHECK) was skipped
",022219427db6e8042d275c17434d4fb23a064fb1,9,0,0,0,9,"0,0,9,316,2588,1934,131,47,113,50,5,158,123,132,103,0,0,14",18,5723,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,49ae291f0a603ab0f6222075f3094fdb0875a6ef,1564741494,YT-10875 Add ydl Map example to mapreduce/yt/examples/tutorial ,b5b8676849c3685f27dfd713f79001d2643a6d07,2,0,0,0,2,"0,0,9,316,2588,1940,131,47,113,50,5,159,126,132,103,0,0,14",18,5733,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,eb3ee8b88659569b7871b3748e1fb5a61ab8ec41,1565004515,YT-10292: Backpreassure friendly api for readers/writers ,ee51983a9abb748fb190a4b416ec343ef1984e7d,0,1,0,0,1,"0,0,9,316,2588,1940,131,47,113,50,5,161,128,132,103,0,0,14",18,5737,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,13c2404de370b9b2a4996cb3f1f2085dbe43974c,1565013294,"WriteTableExample Note: mandatory check (NEED_CHECK) was skipped
",32e87c8162de20819bd75a7a8031bc0f8f7f2dbf,1,0,0,0,1,"0,0,9,316,2588,1940,131,47,113,50,5,163,129,132,103,0,0,14",18,5740,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,76ed980a9d449fa5a132239809a50fb9210f89ec,1565081778,YT-10292: TableWriter ,a3ca7ae966784085c4cc2b9af984255fcdd8bf2d,3,0,0,0,3,"0,0,9,316,2588,1940,131,47,113,50,5,164,131,132,103,0,0,14",18,5743,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,7b89959e26a763dbda93e7e46d8a8a80986a8120,1565619592,Move yt.Error to separate package. ,93e838a4d077050dc638c23acbafa0ddc07ecd7d,0,0,4,0,4,"0,0,9,316,2591,1940,131,47,113,50,5,164,131,132,103,0,0,14",18,5746,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,92fdc41f962a05e70afd1bcfa4682045dc605bd8,1565787052,YT-10875 Add YDL type descriptor verification to table readers and writers ,ee940001720846208a9a884cb48b6037ff975327,6,0,0,0,6,"0,0,9,322,2591,1940,131,47,113,50,5,164,131,132,103,0,0,14",18,5752,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,1ac03a18222ec695d7b00ef79552121cbf80adad,1565880978,YT-11077: Forwarding state to the job ,f5e524bf31484c0cf4e9b3c0fcef814d318361cd,1,0,0,0,1,"0,0,9,323,2594,1941,131,47,113,50,5,164,131,132,103,0,0,14",18,5757,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,7541b94078ce20ea2548a6d1d60406e8aad8d34a,1565960521,"TableReader: read YTreeNode Note: mandatory check (NEED_CHECK) was skipped
",078b0943fcd5c5678a94a6679130e116789ec06f,1,0,0,0,1,"0,0,9,323,2594,1941,131,47,113,50,5,167,131,132,103,0,0,14",18,5760,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,57b008cbfb241db4f5a7bc91afe183d1895a8e56,1566216126,Schema inference from protobuf for complex types ,cb1b8c5f4ba5794bbdc3f7f6a03d1fdb3eac47b2,1,1,1,0,3,"0,0,9,325,2594,1939,131,47,113,50,5,167,131,132,103,0,0,14",18,5760,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,18c503ce602474b005d75da909d55c4a3b32c3c6,1566231699,"Revert ""Schema inference from protobuf for complex types"" This reverts commit bf767340f3a72f92b926b3ee087b577265e9b20b, reversing changes made to 82c90ccac5e295fb8627a4aa61dcd39a6aa57367. ",2c53e6e543262f04e674d80bb6bdf5d4d094abbc,1,1,1,0,3,"0,0,9,324,2594,1943,131,47,113,50,5,167,131,132,103,0,0,14",18,5763,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,1b7f9e8e68bca31bee25a0c4e8e0950e302249db,1566585232,"yt_lambda: make finalizers be filtering; allow MR SortBy list be longer than ReduceBy list * finalizers now have to return true or false (when false, record is not written to reduce operation output); * reduceFields parameter (for MapReduce only ) can now take form of: reduce_field(s)..., """" (empty string), more_sort_field(s)... Using an empty string as a delimiter, we can pass both ReduceBy and SortBy field as a single sequence, without duplicating ReduceBy which is a prefix for SortBy. ",6fc1874eabb9525884de5db12aaff830b58d780a,1,0,0,0,1,"0,0,9,321,2594,1941,131,47,113,50,5,167,131,132,103,0,0,14",18,5758,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,3294c887cc9a892721c6960976bc63f6dbcbe067,1567167093,YT-10884 Remove mapreduce/yt/node (moved to library/yson/node) ,8fce1e758f00734c5f7b86f1300060bdac830e3d,0,6,0,0,6,"0,0,9,316,2593,1941,131,47,113,50,5,167,131,132,103,0,0,14",18,5752,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,2aea5c9e2023bcfdbb41d18ddb00cba1f8636669,1567624453,Run mapreduce operations inside transaction. ,5fa66119c0999700a45035844fc49ae91aaf5e52,1,0,0,0,1,"0,0,9,316,2594,1941,131,47,113,50,5,167,131,132,103,0,0,14",18,5753,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,b74f2d6d2c61efe136170aa61b9d1b5c9fc86a1e,1568926555,Refactor out function for yson tag parsing. ,994c85a714d311ebd449b247d4614c9c1297f041,2,0,0,0,2,"0,0,9,318,2594,1941,131,47,113,50,5,167,131,132,103,0,0,14",18,5755,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,119fa5a745ce6e700ac0739a49e353ab622065e4,1569855886,"Allotments balancer initial Note: mandatory check (NEED_CHECK) was skipped
",1f115eb0f809f9577305aa3e736b2bb0acce8350,1,0,0,0,1,"0,0,9,325,2594,1941,132,47,113,50,5,167,131,132,103,0,0,14",18,5763,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,ec4b3f71534af30d7fa12c3fabc287cf413527fd,1570002847,"New file Note: mandatory check (NEED_CHECK) was skipped
",870b88c5d0a199eb40835e8d81922588a0ec491e,1,0,0,0,1,"0,0,9,326,2594,1941,136,47,113,56,18,167,131,132,103,0,0,14",18,5787,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,33a4d2600f4d1768aaf743e6145e4fccda1a6956,1570703233,YT-10336: wait in mountTable ,a9a34de8a81a51e883fa7b4257e97fb48a86e63f,1,0,0,0,1,"0,0,9,326,2594,1941,136,47,113,56,18,168,131,132,103,0,0,14",18,5788,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,89576ddfaf9970d7338a703bd74e992fb7dc18ee,1571245463,"Launch spark in yt vanilla operations
",3718e9398467e8acaa44ee697fdf4d4630cd661f,15,0,1,0,16,"0,9,34,2463,1564,83,5,2,5,3,1,0,11,31,0,0,12,0",17,4223,ytsaurus_ytsaurus,56,11.0,12.0
ytsaurus_ytsaurus,0d37ebd3c8cc93203567788ad038247e137b1812,1571662270,"YT-11474: Поддержка Database MetaData, тесты ",6f834d53e2f900f04fbf15653ce0bafb11b47a7c,8,1,1,0,10,"0,0,9,326,2594,1941,142,47,113,56,19,169,131,132,103,0,0,14",18,5796,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,8dc8c9ed137696c64098a819ba32cc2a9259b4c0,1571664827,Add operation ACL ,0d37ebd3c8cc93203567788ad038247e137b1812,1,0,0,0,1,"0,0,9,327,2594,1941,142,47,113,56,19,169,131,132,103,0,0,14",18,5797,ytsaurus_ytsaurus,56,12.0,12.0
ytsaurus_ytsaurus,c4c582c3dcc205f3d092dd1051a85410fb17a8b5,1571902453,Recanonize old tests using v2 canonization Recanonization of: - FactExtract/Parser/aftextminer/tests/aftextminer_bastard - FactExtract/Parser/aftextminer/tests/aftextminer_contacts - FactExtract/Parser/aftextminer/tests/aftextminer_fdo - FactExtract/Parser/aftextminer/tests/aftextminer_geo - FactExtract/Parser/aftextminer/tests/aftextminer_mail_events - FactExtract/Parser/aftextminer/tests/aftextminer_prettyoutput - FactExtract/Parser/aftextminer/tests/aftextminer_status - FactExtract/address_extractor/tests/address_extractor - FactExtract/address_extractor/tests/address_extractor_agree - FactExtract/address_extractor/tests/address_extractor_interface - FactExtract/address_extractor/tests/address_extractor_max_fact - FactExtract/address_extractor/tests/address_extractor_threaded - FactExtract/address_extractor/tests/after_bugs - FactExtract/print_addr_filter/tests - ads/nirvana/mappers/cut/ut - ads/nirvana/mappers/factor_enumerator/ut - ads/nirvana/mappers/grep/ut - ads/nirvana/mappers/mapper/ut - ads/nirvana/mappers/matrixnet/ut - ads/nirvana/mappers/vw_formatter/ut - ads/nirvana/mr_operations/mr_do_map/ut - ads/quality/direct_quorum/test - ads/yacontext/lib/segnotator/tests/small - contrib/libs/libjpeg-turbo/ut - devtools/distbuild/tests - devtools/dummy_arcadia/test/canon_diff_test - devtools/dummy_arcadia/test/test_with_diff_in_snippet - devtools/dummy_arcadia/test_java_tests/ut - devtools/examples/meetup/06_run_program_canonize - devtools/examples/tests/run_binary - devtools/examples/tests/with_canonical_data - devtools/xliff/tools/tmxapply/tests - devtools/ya/build/tests/yamake - devtools/ya/exts/tests/py2 - devtools/ya/test/tests/canonize_new_format/convert - devtools/ya/test/tests/completion - devtools/ya/test/tests/py_test/parallel/data_main_features - devtools/ya/test/tests/py_test/parallel/data_main_features/fork_tests - devtools/ya/test/tests/py_test/parallel/data_main_features/fork_tests/fork_subtests - devtools/ya/test/tests/py_test/parallel/data_main_features/fork_tests/fork_subtests/split_factor - devtools/ya/yalibrary/yandex/staff/tests - dict/bornochecker/console/tests - dict/ext/pairfreq/findpairs3/tests/ctxt - dict/ext/pairfreq/findpairs3/tests/ctxtid - dict/ext/pairfreq/findpairs3/tests/estim - dict/ext/pairfreq/findpairs3/tests/find - dict/ext/pairfreq/findpairs3/tests/lemmatize - dict/misspell/errmodels/tools/strdist/tests - dict/misspell/hunting/webdaemon/tests - dict/misspell/scripts/hunspell/tests - dict/misspell/wordforms/builder/tests - dict/misspell/wordforms/webdaemon/tests - dict/mt/tools/mert/tests - dict/mt/tools/mkvcb/tests - dict/mt/tools/nbest/tests - dict/mt/tools/phrasetab_cmd/tests - dict/mt/tools/ptc/tests - dict/mt/tools/vcc/tests - dict/ontodb/cardlinks/cardlinkscompile/tests - dict/ontodb/cardlinks/cardlinkstest/tests - dict/ontodb/cardlinks/tests - dict/ontodb/onto_lib/sources/freebase/ut - dict/scripts/spellmodel/mapreduce/tests - dict/scripts/trigrams/tests - dict/tools/3gramc/tests - dict/tools/docrec_html_parser/tests - dict/tools/make_morphdict/normalize/tests - dict/tools/make_morphdict/scripts/schemes/tests - dict/tools/make_morphdict/tests - dict/tools/mapstr/tests - dict/tools/mktrie/tests - dict/tools/strnorm/tests - dict/tools/unicode_test/tests - dict/web/demo/tests - dict/word2vec/tools/analogy/tests - extsearch/geo/indexer/web_annotation/tests - extsearch/images/tools/cbircomparer/tests - extsearch/images/tools/query_filter/ut - extsearch/images/tools/sepe/ut - extsearch/video/indexer/indexurlseq/create/tests - extsearch/video/robot/docbase/factors/urlfexport/tests - extsearch/video/robot/docbase/vegas/adaptor/tests - kernel/title_ranges/test_title_ranges/tests - library/codecs/static/tools/tests - library/deprecated/solartrie/test/tests - library/file_checker/test/tests - library/html/html5/tests/original_tree/test - library/html/html5/tests/tokenizer/test - library/html/html5/tests/wrapper_tree/test - library/python/nirvana_api/tests/manual - mapreduce/library/native2streaming/tests/tests - mapreduce/yt/tests/common/misc/test - market/assistant/printguruass/tests - quality/factors/reg_site_browser/test_reg_site_browser/tests - quality/functionality/extensions/ltv/tests - quality/functionality/ideal_snippets/nirvana_toloka/landing_page_scrolls/app_scrolls/tests - quality/logs/log_splitter_lib/tests/rec_splitter/tests - quality/mr_apps/mr_cat/test - quality/mr_apps/mr_cp/test - quality/mr_apps/mr_data_manip/test - quality/mr_apps/mr_files/test - quality/mr_apps/mr_find/test - quality/mr_apps/mr_get_keys/test - quality/mr_apps/mr_get_table_part/test - quality/mr_apps/mr_grep/test ,6156515607075c3de610db616f278bd37a03a9c9,1,23,0,0,24,"0,0,9,327,2594,1941,142,48,90,56,19,169,131,132,103,0,0,14",18,5775,ytsaurus_ytsaurus,56,12.0,12.0
